epoch,selected_clients,accuracy,loss,run_time
1,"[1, 5, 8, 22, 34, 37, 39, 44, 54, 59, 62, 83, 85, 91, 94]",21.27,2.242204349040985,2.1071760654449463
2,"[2, 6, 9, 13, 25, 50, 69, 88, 90, 97, 99]",34.36,1.9926758098602295,4.175746202468872
3,"[15, 16, 24, 27, 36, 43, 53, 82]",50.78,1.7284774720668792,5.517306089401245
4,"[23, 33, 46, 51, 74, 81, 86, 93]",40.34,1.5000345122814178,7.059699058532715
5,"[21, 31, 55, 63, 68, 75, 87, 95]",52.37,1.2053328597545623,8.64661979675293
6,"[4, 7, 12, 18, 20, 38, 60, 84, 89]",48.53,1.1455485433340074,10.38242220878601
7,"[10, 11, 29, 35, 57, 58, 65, 67, 77, 78, 98]",63.85,1.0328063333034516,12.083959341049194
8,"[0, 14, 17, 30, 32, 66, 70, 76, 92, 96]",61.58,0.9501862162351609,13.843119621276855
9,"[3, 19, 40, 47, 49, 52, 72, 73, 79, 80]",64.85,0.9261656004190445,15.539472341537476
10,"[26, 28, 41, 42, 45, 48, 56, 61, 64, 71]",65.26,0.9188894039392471,17.080310821533203
11,"[1, 5, 8, 22, 34, 37, 39, 44, 54, 59, 62, 83, 85, 91, 94]",67.52,0.8615991997718812,18.986820936203003
12,"[2, 6, 9, 13, 25, 50, 69, 88, 90, 97, 99]",67.0,0.8667176896333695,20.62015461921692
13,"[15, 16, 24, 27, 36, 43, 53, 82]",62.25,0.9518970370292663,21.84783411026001
14,"[23, 33, 46, 51, 74, 81, 86, 93]",65.5,0.8958999240398406,23.21969771385193
15,"[1, 5, 8, 22, 34, 37, 39, 44, 54, 59, 62, 83, 85, 91, 94]",69.08,0.8205244594812393,25.188780307769775
16,"[4, 7, 12, 18, 20, 38, 60, 84, 89]",65.07,0.8836880457401276,26.816595792770386
17,"[2, 6, 9, 13, 25, 50, 69, 88, 90, 97, 99]",70.14,0.7986624121665955,28.378420114517212
18,"[10, 11, 29, 35, 57, 58, 65, 67, 77, 78, 98]",71.4,0.803387793302536,29.87584948539734
19,"[1, 5, 8, 22, 34, 37, 39, 44, 54, 59, 62, 83, 85, 91, 94]",71.3,0.777684885263443,31.838637828826904
20,"[0, 14, 17, 30, 32, 66, 70, 76, 92, 96]",69.32,0.7916416501998902,33.38688278198242
