epoch,selected_clients,accuracy,loss,run_time
58,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",68.39,0.9420454841852188,1437.7003917694092
59,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",69.21,0.9169205307960511,1463.0097138881683
60,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",68.97,0.9060749465227127,1487.7388858795166
61,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",68.95,0.918098458647728,1511.4008808135986
62,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",69.13,0.9186647146940231,1535.4987559318542
63,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",68.99,0.9300628536939621,1560.2976372241974
64,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",69.46,0.9223796087503433,1585.001204252243
65,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",68.99,0.940785208940506,1609.8628606796265
66,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",69.32,0.9106980854272843,1633.9786427021027
67,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",69.27,0.9061767035722732,1658.6830661296844
68,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",69.47,0.9252010703086853,1682.90491771698
69,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",69.32,0.9094298076629639,1707.7964944839478
70,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",69.36,0.9022021025419236,1733.8946421146393
71,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",70.35,0.8895278888940811,1757.525865316391
72,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",69.61,0.8907149213552475,1783.399899482727
73,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",69.93,0.9050288045406342,1808.5308635234833
74,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",69.81,0.9121627098321915,1832.342117547989
75,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",70.17,0.8984077513217926,1857.3668637275696
76,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",69.79,0.8971001118421554,1881.6677668094635
77,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",70.6,0.8683654296398163,1906.0187304019928
78,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",70.07,0.9197221165895462,1929.9369492530823
79,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",70.41,0.8811726027727127,1954.5533437728882
80,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",70.4,0.902283689379692,1979.164356470108
81,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",70.53,0.8830669474601746,2003.920674085617
82,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",70.49,0.8915679770708084,2028.2716116905212
83,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",71.23,0.8645642310380935,2052.762300491333
84,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",70.46,0.8910024946928025,2076.72043633461
85,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",70.42,0.8897394371032715,2100.250874042511
86,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",71.3,0.8730789244174957,2125.778840780258
87,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",70.95,0.8658390462398529,2150.639495372772
88,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",71.02,0.8578198689222336,2175.0175733566284
89,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",70.7,0.9015024501085281,2198.9973866939545
90,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",70.95,0.8863984763622283,2223.281067609787
91,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",71.01,0.8858822777867317,2249.044704914093
92,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",71.7,0.8584511524438858,2273.82266831398
93,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",71.68,0.8707559138536454,2298.7964396476746
94,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",71.52,0.8648660892248153,2323.971110343933
95,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",71.55,0.8740632152557373,2347.2785069942474
96,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",72.0,0.8578397762775422,2372.7189877033234
97,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",71.82,0.8493904793262481,2397.2903566360474
98,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",70.87,0.8941417384147644,2421.0985927581787
99,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",71.59,0.8764466547966003,2445.889300107956
100,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",71.54,0.8686986714601517,2470.989721775055
101,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",71.36,0.8797950726747513,2495.5617129802704
102,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",71.97,0.8567350447177887,2519.782543182373
103,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",72.2,0.8673173794150353,2545.059645175934
104,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",71.85,0.8606808739900589,2569.0990369319916
105,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",72.23,0.8432485777139663,2594.4747869968414
106,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",71.75,0.870414845943451,2618.5748279094696
107,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",72.44,0.8454816246032715,2642.7677109241486
108,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",71.6,0.8628010606765747,2667.1562383174896
109,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",71.61,0.8826716473698616,2691.1934242248535
110,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",71.85,0.864961388707161,2717.638429403305
111,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",72.15,0.8581043902039528,2741.435518026352
112,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",71.96,0.8579251092672348,2766.7490389347076
