epoch,selected_clients,accuracy,loss,run_time
1,"[0, 13, 15, 20, 22, 30, 40, 70, 80, 96]",14.04,2.2484670233726503,5.271226406097412
2,"[2, 21, 36, 44, 46, 49, 63, 74, 85, 91]",28.36,2.0573454880714417,7.235620498657227
3,"[14, 19, 24, 29, 31, 32, 34, 89, 97, 99]",44.09,1.7324155056476593,9.005746603012085
4,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",55.2,1.4126376938819885,10.519494771957397
5,"[4, 11, 25, 51, 52, 55, 56, 57, 64, 94]",60.31,1.2036647868156434,12.277362585067749
6,"[14, 19, 24, 29, 31, 32, 34, 89, 97, 99]",56.75,1.1314347732067107,13.757922887802124
7,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",61.71,1.0435482889413834,15.057764053344727
8,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",63.17,1.0126524043083192,16.44666051864624
9,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",63.54,0.9881035649776458,17.73063564300537
10,"[12, 27, 35, 48, 59, 62, 68, 69, 77, 88]",63.7,0.9647285276651383,19.62260937690735
11,"[0, 13, 15, 20, 22, 30, 40, 70, 80, 96]",65.71,0.9066857403516769,21.33468508720398
12,"[3, 7, 16, 23, 45, 47, 72, 78, 81, 90]",66.54,0.9062991881370545,23.31424307823181
13,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",66.41,0.8650038510560989,24.869523763656616
14,"[2, 21, 36, 44, 46, 49, 63, 74, 85, 91]",67.9,0.8438802015781403,26.644277334213257
15,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",68.19,0.8390760707855225,28.124719858169556
16,"[4, 11, 25, 51, 52, 55, 56, 57, 64, 94]",69.96,0.8057215118408203,29.644670248031616
17,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",69.1,0.8196047478914261,31.023085355758667
18,"[0, 13, 15, 20, 22, 30, 40, 70, 80, 96]",69.61,0.8020384466648102,32.66095042228699
19,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",70.03,0.7842741030454635,34.11403965950012
20,"[4, 11, 25, 51, 52, 55, 56, 57, 64, 94]",72.22,0.7621737426519394,35.57277488708496
21,"[8, 18, 26, 39, 43, 58, 71, 86, 95, 98]",71.47,0.756401554942131,37.60289907455444
22,"[9, 17, 28, 42, 50, 60, 61, 75, 84, 92]",69.07,0.7944948941469192,39.01077747344971
23,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",71.95,0.7554973256587982,40.51066040992737
24,"[14, 19, 24, 29, 31, 32, 34, 89, 97, 99]",72.88,0.7501257055997849,42.157679080963135
25,"[2, 21, 36, 44, 46, 49, 63, 74, 85, 91]",73.39,0.728886502981186,43.86330056190491
26,"[14, 19, 24, 29, 31, 32, 34, 89, 97, 99]",73.53,0.7301119977235794,45.54815483093262
27,"[14, 19, 24, 29, 31, 32, 34, 89, 97, 99]",73.17,0.7446632695198059,47.128196001052856
28,"[12, 27, 35, 48, 59, 62, 68, 69, 77, 88]",73.59,0.7266079074144364,48.79057240486145
29,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",73.04,0.7245100221037865,50.21173071861267
30,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",71.96,0.7299761146306991,51.691415309906006
31,"[8, 18, 26, 39, 43, 58, 71, 86, 95, 98]",74.71,0.689491965174675,53.36987233161926
32,"[14, 19, 24, 29, 31, 32, 34, 89, 97, 99]",74.12,0.7028927239775657,54.96741056442261
33,"[3, 7, 16, 23, 45, 47, 72, 78, 81, 90]",74.21,0.7072510626912117,56.765732526779175
34,"[2, 21, 36, 44, 46, 49, 63, 74, 85, 91]",73.93,0.689453701376915,58.543153285980225
35,"[4, 11, 25, 51, 52, 55, 56, 57, 64, 94]",73.33,0.6826074945926667,60.15116763114929
36,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",73.21,0.682021837234497,61.63335180282593
37,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",73.25,0.6874571681022644,63.041531562805176
38,"[0, 13, 15, 20, 22, 30, 40, 70, 80, 96]",73.43,0.6823708915710449,64.80708646774292
39,"[0, 13, 15, 20, 22, 30, 40, 70, 80, 96]",73.35,0.6800037580728531,66.63197350502014
40,"[4, 11, 25, 51, 52, 55, 56, 57, 64, 94]",75.59,0.6542410725355148,68.07064938545227
41,"[2, 21, 36, 44, 46, 49, 63, 74, 85, 91]",75.94,0.6542928791046143,69.66732287406921
42,"[9, 17, 28, 42, 50, 60, 61, 75, 84, 92]",75.17,0.6609938135743141,70.95681095123291
43,"[33, 53, 54, 65, 73, 76, 79, 82, 83, 87]",75.69,0.6566503262519836,72.37293672561646
44,"[12, 27, 35, 48, 59, 62, 68, 69, 77, 88]",75.08,0.6825143018364906,74.09935212135315
45,"[12, 27, 35, 48, 59, 62, 68, 69, 77, 88]",75.5,0.6751308715343476,75.591144323349
46,"[3, 7, 16, 23, 45, 47, 72, 78, 81, 90]",75.58,0.6593652936816216,77.23965430259705
47,"[1, 5, 6, 10, 37, 38, 41, 66, 67, 93]",74.54,0.6417867010831833,78.52225422859192
48,"[9, 17, 28, 42, 50, 60, 61, 75, 84, 92]",76.15,0.6424988022446633,79.7464349269867
49,"[9, 17, 28, 42, 50, 60, 61, 75, 84, 92]",75.09,0.6505084881186485,81.01487874984741
50,"[2, 21, 36, 44, 46, 49, 63, 74, 85, 91]",75.89,0.6383513370156289,82.74895715713501
51,"[3, 7, 16, 23, 45, 47, 72, 78, 81, 90]",76.27,0.6437033602595329,84.45622205734253
