epoch,selected_clients,accuracy,loss,run_time
1,"[92, 45, 98, 33, 3, 9, 86, 67, 34, 31]",31.06,2.2933797216415406,1.4551258087158203
2,"[45, 98, 34, 31, 55, 93, 75, 83, 4, 96]",19.41,2.370521342754364,3.270843982696533
3,"[86, 96, 45, 33, 30, 2, 72, 62, 8, 59]",29.87,2.210463798046112,4.47643256187439
4,"[3, 9, 34, 55, 48, 65, 69, 56, 0, 22]",40.59,2.0111327075958254,5.874797582626343
5,"[93, 75, 55, 67, 11, 10, 16, 47, 71, 12]",39.34,1.7395315098762512,7.639256477355957
6,"[45, 55, 12, 56, 39, 82, 40, 18, 1, 19]",31.25,1.7269008767604828,9.263712882995605
7,"[93, 16, 83, 40, 50, 26, 60, 84, 29, 97]",40.87,1.4038590264320374,11.157931804656982
8,"[55, 16, 40, 2, 23, 52, 61, 49, 42, 27]",43.84,1.291443762779236,12.666118860244751
9,"[93, 69, 27, 47, 44, 28, 78, 88, 63, 43]",46.42,1.2579224038124084,14.27761960029602
10,"[31, 55, 75, 47, 80, 73, 37, 24, 51, 25]",36.55,1.5592121636867524,16.28641104698181
11,"[50, 84, 93, 71, 7, 20, 17, 36, 6, 58]",49.99,1.2368204218149186,18.07720708847046
12,"[17, 92, 12, 27, 21, 91, 14, 15, 32, 85]",53.38,1.1220101791620254,19.572367429733276
13,"[27, 12, 37, 17, 35, 13, 53, 89, 41, 76]",50.77,1.26618910074234,21.431065320968628
14,"[98, 12, 17, 27, 79, 77, 95, 66, 68, 87]",55.96,1.0730237245559693,23.322749853134155
15,"[37, 12, 77, 27, 46, 81, 64, 38, 57, 70]",44.47,1.3692991518974305,25.132095336914062
16,"[77, 26, 12, 93, 54, 90, 99, 74, 94, 5]",45.86,1.283093101978302,27.05227017402649
17,"[96, 77, 5, 19, 27, 4, 35, 69, 47, 1]",55.27,1.1086771255731582,28.759289979934692
18,"[27, 60, 25, 53, 16, 70, 8, 45, 55, 12]",58.41,1.060823021531105,30.41116189956665
19,"[26, 84, 80, 93, 56, 12, 50, 53, 5, 75]",56.34,1.0131044781208038,32.301212310791016
20,"[69, 93, 27, 17, 77, 38, 37, 75, 71, 48]",53.01,1.1161361926794051,34.37956929206848
21,"[69, 40, 62, 52, 70, 78, 26, 27, 5, 86]",53.15,1.1638636636734008,36.05173206329346
22,"[10, 17, 37, 47, 27, 35, 99, 83, 77, 93]",62.95,0.9371953070163727,37.95308518409729
