epoch,selected_clients,accuracy,loss,run_time,sim_round_time,epoch_cum_time
1,"[62, 91, 88, 39, 27, 34, 59, 1, 85, 2]",14.72,2.7370964097976684,22.177703142166138,10.27,10.27
2,"[82, 18, 36, 74, 12, 44, 16, 92, 99, 15]",25.45,2.069031479358673,47.18661689758301,13.27,23.54
3,"[51, 30, 55, 35, 96, 4, 38, 63, 3, 65]",32.04,1.8776817691326144,72.57102870941162,16.44,39.980000000000004
4,"[26, 84, 47, 11, 67, 73, 89, 80, 52, 61]",35.0,1.7692612242698669,91.69518208503725,19.21,59.190000000000005
5,"[41, 32, 64, 49, 31, 48, 58, 79, 45, 10]",36.45,1.7458374416828155,116.63951420783997,26.23,85.42
6,"[82, 92, 15, 87, 43, 44, 74, 12, 33, 16]",42.87,1.5608851325511932,143.01529097557068,13.08,98.5
7,"[72, 77, 58, 41, 0, 66, 48, 42, 56, 64]",44.09,1.55875164270401,169.08575987815857,26.23,124.73
8,"[98, 90, 67, 47, 57, 19, 84, 61, 23, 81]",41.74,1.633695079088211,194.20839047431943,19.67,144.4
9,"[78, 21, 6, 24, 96, 5, 3, 30, 51, 70]",44.15,1.5071992838382722,219.1019365787506,16.44,160.84
10,"[1, 85, 53, 88, 34, 62, 97, 59, 54, 25]",43.9,1.5288918817043304,241.3962633609772,9.61,170.45
11,"[86, 53, 25, 50, 88, 34, 62, 59, 8, 93]",47.6,1.4515378153324128,264.83712577819824,10.88,181.32999999999998
12,"[88, 93, 94, 53, 59, 62, 34, 8, 39, 1]",48.94,1.4169932913780212,288.9919571876526,10.88,192.20999999999998
13,"[31, 41, 66, 56, 28, 72, 71, 10, 0, 68]",49.26,1.416226630806923,312.91642141342163,28.13,220.33999999999997
14,"[52, 23, 47, 60, 81, 84, 29, 73, 11, 90]",52.49,1.3222580111026765,334.27946162223816,19.67,240.01
15,"[84, 81, 19, 26, 89, 14, 60, 98, 73, 11]",49.7,1.4351854169368743,358.16909527778625,19.13,259.14
16,"[27, 54, 8, 62, 97, 94, 85, 88, 86, 2]",52.72,1.383965129852295,378.35790824890137,10.88,270.02
17,"[66, 32, 56, 79, 17, 72, 48, 58, 45, 31]",52.49,1.347856605052948,400.2443807125092,26.2,296.21999999999997
18,"[32, 72, 58, 31, 48, 68, 64, 79, 0, 45]",54.96,1.2706849777698517,426.6066131591797,26.23,322.45
19,"[82, 92, 7, 18, 22, 99, 46, 44, 83, 15]",55.6,1.276298560500145,448.251305103302,13.35,335.8
20,"[94, 69, 2, 93, 97, 27, 85, 8, 54, 39]",48.99,1.4867072999477386,469.1212821006775,10.88,346.68
21,"[44, 83, 16, 37, 46, 74, 13, 12, 15, 99]",53.85,1.367741117477417,494.8645775318146,13.35,360.03000000000003
22,"[96, 75, 3, 51, 65, 95, 5, 9, 70, 76]",55.88,1.2609031653404237,523.9093806743622,16.44,376.47
23,"[76, 5, 65, 9, 96, 63, 75, 4, 70, 24]",51.86,1.4063120543956755,551.2107610702515,16.15,392.62
24,"[7, 18, 22, 37, 92, 20, 43, 16, 74, 87]",56.49,1.2473846632242205,575.3307111263275,13.27,405.89
25,"[26, 98, 90, 29, 52, 23, 40, 60, 84, 61]",58.6,1.193682340979576,599.9927413463593,19.67,425.56
26,"[16, 74, 20, 33, 46, 22, 83, 36, 99, 37]",56.46,1.2507111948728562,626.7339005470276,13.35,438.91
27,"[63, 35, 78, 24, 21, 70, 75, 76, 96, 9]",57.73,1.219019120335579,652.4508836269379,16.15,455.06
28,"[81, 80, 29, 60, 57, 52, 73, 90, 61, 67]",60.5,1.1262227511405944,673.9401137828827,19.67,474.73
29,"[4, 3, 55, 6, 76, 65, 30, 51, 35, 63]",59.4,1.1732960087060929,700.1210916042328,16.44,491.17
30,"[68, 72, 28, 45, 66, 41, 79, 71, 17, 64]",61.32,1.112534254193306,728.9855227470398,28.13,519.3000000000001
31,"[48, 31, 42, 64, 79, 72, 58, 49, 0, 77]",58.37,1.224867323040962,752.6531691551208,26.23,545.5300000000001
32,"[31, 79, 77, 56, 48, 72, 71, 42, 41, 10]",60.46,1.152465490102768,773.9356186389923,28.13,573.6600000000001
33,"[16, 18, 37, 74, 82, 43, 33, 15, 20, 99]",61.75,1.1144434589147567,801.6845550537109,13.27,586.9300000000001
34,"[85, 88, 69, 8, 39, 50, 2, 34, 27, 59]",55.72,1.331462290287018,822.5325887203217,10.88,597.8100000000001
35,"[19, 52, 84, 57, 60, 14, 90, 26, 80, 98]",61.0,1.1363174879550937,850.7414236068726,19.67,617.48
36,"[30, 55, 9, 24, 63, 21, 78, 76, 70, 35]",61.67,1.1077760761976243,877.2566387653351,16.11,633.59
37,"[97, 54, 25, 8, 91, 85, 94, 88, 50, 2]",61.44,1.1528961038589478,895.7302937507629,10.88,644.47
38,"[70, 63, 24, 3, 9, 95, 30, 65, 75, 21]",63.64,1.066357529759407,923.0586364269255,16.44,660.9100000000001
39,"[8, 69, 85, 93, 88, 86, 39, 50, 91, 1]",60.92,1.1780029344558716,944.3443298339844,10.88,671.7900000000001
40,"[26, 47, 80, 60, 84, 73, 57, 61, 11, 90]",62.4,1.1079005408287048,965.0759918689728,19.67,691.46
41,"[25, 2, 94, 91, 62, 1, 59, 34, 88, 27]",61.83,1.1426264250278473,986.4307243824004,10.27,701.73
42,"[95, 75, 30, 63, 35, 65, 51, 9, 78, 4]",62.33,1.1202121651172638,1011.3245689868928,16.15,717.88
43,"[59, 69, 39, 62, 8, 53, 88, 93, 97, 34]",63.18,1.063495815992355,1036.8333551883698,10.88,728.76
44,"[37, 13, 18, 36, 12, 82, 87, 92, 43, 33]",63.08,1.0757270401716232,1060.9196527004242,13.27,742.03
45,"[37, 99, 13, 16, 20, 36, 12, 46, 44, 87]",59.39,1.2428134322166442,1084.4103984832764,13.35,755.38
46,"[68, 32, 72, 58, 79, 17, 42, 41, 10, 56]",64.16,1.0344172698259353,1109.7266840934751,25.8,781.18
47,"[24, 65, 3, 95, 6, 5, 35, 30, 78, 51]",65.27,1.0039873588085175,1135.881193637848,16.44,797.62
48,"[41, 49, 56, 64, 31, 45, 72, 10, 48, 32]",63.3,1.1163040864467622,1162.9060380458832,26.23,823.85
