epoch,selected_clients,accuracy,loss,run_time
1,"[81, 14, 3, 94, 35, 31, 28, 17, 13, 86]",15.57,2.3808076667785643,47.06891322135925
2,"[94, 69, 11, 75, 54, 4, 3, 27, 29, 64]",23.75,2.077378969192505,91.58533906936646
3,"[77, 3, 71, 25, 91, 83, 89, 69, 53, 28]",30.11,1.8414618563652039,137.59919023513794
4,"[57, 75, 35, 0, 97, 20, 89, 54, 43, 19]",32.27,1.8337789142131806,180.73762607574463
5,"[27, 97, 43, 13, 11, 48, 12, 45, 44, 77]",36.87,1.7025186932086944,221.01290774345398
6,"[33, 5, 93, 58, 68, 15, 48, 10, 70, 37]",40.05,1.6449342930316926,258.6125228404999
7,"[80, 79, 46, 73, 24, 90, 8, 5, 84, 29]",37.4,1.7463802361488343,301.930379152298
8,"[98, 37, 10, 29, 12, 48, 35, 58, 81, 46]",40.71,1.6298204398155212,348.0747950077057
9,"[20, 47, 45, 26, 85, 34, 89, 87, 82, 9]",44.79,1.4988816630840303,392.64341926574707
10,"[77, 81, 21, 68, 93, 31, 20, 59, 48, 34]",44.93,1.5134808135032654,431.9097216129303
11,"[81, 88, 71, 28, 87, 41, 98, 99, 7, 29]",45.53,1.4836649155616761,477.85607957839966
12,"[4, 40, 51, 34, 8, 27, 72, 91, 83, 63]",43.93,1.5379838490486144,524.8983392715454
13,"[50, 82, 58, 18, 33, 17, 31, 95, 71, 68]",47.06,1.5091481912136078,568.6521298885345
14,"[33, 95, 74, 54, 51, 46, 28, 17, 65, 63]",49.47,1.3970434713363646,613.6758563518524
15,"[11, 96, 6, 14, 19, 80, 20, 87, 54, 76]",48.17,1.4413829219341279,653.7248697280884
16,"[8, 49, 48, 76, 59, 67, 32, 70, 1, 87]",50.33,1.3750147581100465,698.8709042072296
17,"[92, 14, 87, 68, 96, 34, 98, 82, 43, 37]",50.21,1.411680784225464,744.829877614975
18,"[55, 20, 58, 0, 92, 33, 64, 97, 22, 13]",49.66,1.3865322542190552,788.4002275466919
19,"[80, 38, 81, 64, 77, 25, 19, 47, 97, 20]",48.81,1.4468475115299224,830.8239822387695
20,"[69, 99, 67, 0, 76, 41, 62, 2, 14, 46]",52.09,1.371964305639267,876.0872919559479
21,"[39, 30, 7, 72, 10, 93, 62, 8, 97, 68]",50.53,1.3650554299354554,917.0076456069946
22,"[98, 16, 84, 60, 70, 21, 33, 67, 77, 54]",50.94,1.4195274257659911,963.0486686229706
23,"[27, 69, 96, 93, 88, 25, 91, 39, 51, 85]",54.1,1.294886953830719,1006.9096343517303
24,"[83, 47, 56, 66, 57, 15, 31, 28, 8, 43]",51.92,1.3178916847705842,1042.887714624405
25,"[2, 75, 70, 29, 28, 0, 9, 90, 80, 7]",55.63,1.2589041274785995,1082.7439019680023
26,"[29, 8, 4, 42, 9, 65, 30, 35, 85, 62]",53.92,1.3028253865242005,1124.1920478343964
27,"[27, 69, 16, 92, 73, 60, 31, 52, 24, 12]",55.35,1.2755028742551804,1167.369010925293
28,"[12, 84, 55, 45, 54, 52, 59, 93, 6, 86]",57.88,1.1746650499105453,1208.9683616161346
29,"[83, 82, 12, 7, 51, 93, 43, 13, 31, 24]",57.27,1.1987172269821167,1245.8722479343414
30,"[24, 68, 57, 17, 54, 23, 35, 59, 31, 9]",56.33,1.2496066993474961,1279.8860845565796
31,"[56, 70, 12, 6, 83, 69, 1, 11, 96, 30]",56.8,1.2132276648283005,1321.2956936359406
32,"[21, 52, 62, 61, 27, 51, 7, 48, 0, 49]",57.96,1.2025199323892592,1355.6910247802734
33,"[33, 58, 36, 54, 89, 93, 71, 84, 91, 62]",56.36,1.2722226250171662,1400.4214689731598
34,"[19, 24, 37, 27, 7, 74, 94, 69, 95, 40]",57.78,1.1910773825645447,1444.6614985466003
35,"[7, 6, 74, 61, 64, 67, 20, 65, 10, 23]",59.05,1.176588672399521,1479.6154551506042
36,"[8, 76, 86, 30, 51, 15, 72, 31, 74, 5]",59.06,1.1723776721954347,1517.785962820053
37,"[79, 10, 53, 84, 74, 72, 66, 40, 33, 26]",57.67,1.187951355576515,1559.8677115440369
38,"[85, 91, 40, 30, 33, 50, 16, 82, 38, 58]",58.33,1.1802611136436463,1603.7139925956726
39,"[40, 96, 9, 1, 58, 79, 72, 12, 68, 27]",59.11,1.1458008569478988,1646.1252670288086
40,"[64, 33, 16, 44, 8, 31, 47, 36, 20, 56]",60.57,1.1281963765621186,1679.5079464912415
41,"[69, 90, 38, 78, 83, 67, 1, 85, 70, 84]",58.92,1.2094211053848267,1724.0517556667328
42,"[13, 17, 33, 14, 95, 70, 19, 34, 36, 77]",60.83,1.1251187908649445,1771.5080914497375
43,"[26, 91, 43, 87, 81, 33, 64, 62, 32, 6]",60.78,1.0949971640110017,1817.6189982891083
44,"[11, 81, 54, 35, 5, 0, 42, 98, 16, 33]",58.81,1.2412644469738006,1862.5564386844635
45,"[20, 94, 56, 70, 90, 54, 71, 1, 14, 9]",59.18,1.1716254329681397,1909.0732100009918
46,"[88, 19, 69, 4, 47, 74, 70, 18, 55, 16]",59.98,1.2061042588949205,1950.9302289485931
47,"[5, 39, 46, 45, 26, 87, 31, 85, 13, 99]",62.67,1.0736134052276611,1997.5653991699219
48,"[71, 52, 79, 95, 19, 30, 20, 22, 3, 94]",62.75,1.0746288573741913,2045.1965363025665
49,"[42, 52, 85, 94, 31, 34, 20, 89, 13, 48]",63.85,1.0544044125080108,2092.1069271564484
50,"[4, 60, 28, 25, 58, 44, 39, 29, 3, 84]",63.11,1.0727115619182586,2135.15597820282
