client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
0,10,9.23,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1,0,1.69,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2,2,2.97,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
3,10,10.1,600.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,7,7.56,600.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5,1,2.36,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
6,2,3.17,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
7,7,7.4,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
8,0,1.75,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
9,3,3.82,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
10,7,7.91,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
11,9,8.45,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
12,6,7.22,600.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2,3.7,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
14,9,8.7,600.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
15,3,3.86,600.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4,4.54,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
17,10,9.3,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
18,7,7.53,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19,10,9.94,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
20,7,7.48,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
21,6,7.22,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
22,1,2.79,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
23,5,6.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
24,3,4.49,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25,2,3.57,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
26,12,11.13,600.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
27,4,4.92,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
28,12,11.34,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
29,8,8.32,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
30,10,9.18,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
31,7,7.3,600.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
32,9,8.65,600.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
33,4,6.05,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
34,1,2.63,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
35,9,8.45,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36,3,4.32,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
37,0,2.03,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
38,7,7.72,600.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
39,2,2.81,600.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
40,11,10.93,600.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
41,12,11.19,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
42,12,11.18,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
43,4,4.93,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
44,1,2.14,600.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
45,12,11.71,600.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
46,4,5.68,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
47,11,10.86,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
48,12,12.1,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
49,11,10.58,600.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
50,2,3.62,600.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
51,4,5.32,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
