epoch,selected_clients,accuracy,loss,run_time
1,"[1, 34, 39, 50, 54, 62, 69]",17.55,2.841678581237793,23.902239084243774
2,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",22.89,2.297190866470337,47.386547803878784
3,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",25.22,2.034527441263199,71.48506569862366
4,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",30.96,1.8772434103488922,95.19051051139832
5,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",29.77,1.8128786706924438,120.26526737213135
6,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",31.08,1.8733967816829682,145.3161222934723
7,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",34.42,1.7552402067184447,170.6709861755371
8,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",40.37,1.5897901451587677,195.4326777458191
9,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",38.92,1.7082254934310912,219.52986097335815
10,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",44.03,1.5448623669147492,244.0506088733673
11,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",38.53,1.6236445367336274,265.6094686985016
12,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",46.18,1.5187184584140778,282.71201729774475
13,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",46.06,1.4900054335594177,303.77997636795044
14,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",44.32,1.4994155645370484,330.0738127231598
15,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",48.54,1.4351647627353668,350.1968023777008
16,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",44.55,1.5203230094909668,369.7224175930023
17,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",50.61,1.3633372914791106,396.3826422691345
18,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",45.08,1.479949859380722,421.37431812286377
19,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",50.37,1.3765753269195558,438.9389498233795
20,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",49.75,1.4260371732711792,466.2965078353882
21,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",50.24,1.3670276618003845,492.35272574424744
22,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",49.1,1.3768323600292205,516.4022245407104
23,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",48.14,1.4095539140701294,541.9644882678986
24,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",48.69,1.4135297441482544,566.4400019645691
25,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",53.31,1.3048400533199311,589.9259240627289
26,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",55.94,1.244880862236023,615.3201339244843
27,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",55.47,1.2569472312927246,639.2684948444366
28,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",54.16,1.2540724349021912,663.8087584972382
29,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",55.16,1.244575216770172,688.7157187461853
30,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",52.04,1.3188593947887421,713.8868336677551
31,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",54.17,1.255984097123146,737.7262978553772
32,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",54.67,1.2748324882984161,761.3218982219696
33,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",52.86,1.3010121917724609,786.1296699047089
34,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",57.05,1.2080337935686112,810.3000569343567
35,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",56.88,1.199309874176979,835.1500465869904
36,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",58.46,1.1677727568149567,855.5728485584259
37,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",55.44,1.2469196164608,873.9090671539307
38,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",55.72,1.214423366189003,898.2283573150635
39,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",57.53,1.17818523645401,921.815815448761
40,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",54.13,1.253544973731041,940.1345908641815
41,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",58.46,1.1626586735248565,959.6151509284973
42,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",56.04,1.2293232971429824,988.0290877819061
43,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",58.62,1.1520603799819946,1012.3074672222137
44,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",57.5,1.1926511865854263,1036.645118713379
45,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",58.92,1.1363096433877944,1061.5354309082031
46,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",57.4,1.1670960289239884,1085.8042981624603
47,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",61.18,1.107861270904541,1109.3990185260773
48,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",60.3,1.1223085886240005,1133.0065157413483
49,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",57.39,1.1874903398752212,1152.7119488716125
50,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",57.92,1.179385855793953,1172.1935274600983
51,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",60.17,1.15395283639431,1199.229796886444
52,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",60.64,1.1083335053920746,1218.978343486786
53,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",58.03,1.1765836209058762,1236.221354484558
54,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",61.6,1.0803203427791594,1262.752937078476
55,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",62.32,1.081178721189499,1283.4700393676758
56,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",62.14,1.0760361087322234,1302.5956981182098
57,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",59.55,1.1192187249660492,1327.2859907150269
58,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",57.51,1.1658313494920731,1346.8050282001495
59,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",61.42,1.0819048821926116,1368.050542831421
60,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",61.94,1.0930134624242782,1394.1633214950562
61,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",59.48,1.1404061275720596,1413.0995814800262
62,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",62.2,1.0751954013109206,1429.372166633606
63,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",63.01,1.0502039510011674,1453.4595532417297
64,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",62.38,1.0652257317304612,1476.4378774166107
65,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",58.85,1.138021302819252,1500.3310523033142
66,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",62.2,1.0715656489133836,1525.1608040332794
67,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",61.33,1.0809437143802643,1549.3008000850677
68,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",60.5,1.1066431361436844,1573.1505861282349
69,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",62.16,1.0854839128255844,1596.9405534267426
70,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",59.98,1.116969691514969,1623.3454129695892
71,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",62.36,1.069108141064644,1645.5043244361877
72,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",61.27,1.112343367934227,1669.908062696457
73,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",64.79,1.0116730147600175,1693.0486407279968
74,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",63.96,1.0293411672115327,1717.5806403160095
75,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",62.83,1.0523820686340333,1741.0286755561829
76,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",63.49,1.0363160812854766,1764.4035077095032
77,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",61.53,1.0822490376234055,1788.3204913139343
78,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",63.54,1.0405406248569489,1811.4885876178741
79,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",64.18,1.0325865799188614,1836.1240148544312
80,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",60.11,1.1007204616069795,1861.2651019096375
81,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",65.71,0.9906718772649765,1886.1574470996857
82,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",63.99,1.0462192124128342,1910.6348571777344
83,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",61.48,1.0931238842010498,1935.0490753650665
84,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",63.44,1.0415321838855744,1959.1429471969604
85,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",64.9,1.0105707997083664,1982.1345236301422
86,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",64.6,1.0117587333917617,2004.9769790172577
87,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",63.08,1.0673376297950745,2029.3130955696106
88,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",63.86,1.0191692692041396,2053.2889845371246
89,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",60.16,1.1082087743282318,2079.7629618644714
90,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",65.94,0.9840375918149948,2106.9627768993378
91,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",64.33,1.0346467727422715,2130.4957406520844
92,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",64.7,1.0028001844882966,2153.8450996875763
93,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",63.25,1.0435724920034408,2177.660676717758
94,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",62.58,1.0657873755693437,2203.078901529312
