epoch,selected_clients,accuracy,loss,run_time
1,"[33, 74, 59, 76, 87, 9, 10, 7, 73, 63]",10.0,2.342074065208435,3.876400947570801
2,"[73, 7, 33, 76, 9, 81, 99, 62, 68, 64]",10.0,2.679641749858856,5.245068788528442
3,"[73, 10, 99, 87, 76, 34, 0, 69, 49, 2]",15.67,2.436472063064575,6.645186901092529
4,"[2, 99, 73, 34, 63, 48, 95, 44, 13, 79]",27.27,2.0847995293140413,8.139976978302002
5,"[64, 69, 34, 73, 9, 30, 53, 27, 16, 50]",39.05,1.987584240436554,9.813696384429932
6,"[7, 79, 74, 2, 16, 32, 89, 43, 39, 57]",33.45,1.728952728509903,11.080256223678589
7,"[95, 16, 43, 10, 2, 94, 29, 23, 25, 52]",47.55,1.5659209990501404,12.699037551879883
8,"[43, 33, 73, 27, 76, 15, 40, 88, 60, 45]",41.47,1.4797341704368592,14.292005777359009
9,"[95, 44, 62, 16, 53, 77, 26, 35, 61, 12]",46.03,1.327124891281128,16.357858896255493
10,"[99, 27, 53, 26, 40, 51, 36, 18, 93, 24]",43.4,1.3993274676799774,18.01664686203003
11,"[12, 25, 27, 35, 53, 8, 11, 38, 96, 65]",48.7,1.3269855773448944,19.994523525238037
12,"[77, 87, 26, 93, 69, 78, 98, 46, 84, 86]",52.88,1.1385893422365188,21.796443223953247
13,"[77, 12, 16, 26, 25, 31, 70, 85, 42, 72]",46.39,1.3365714633464814,23.700387716293335
14,"[93, 38, 27, 26, 12, 82, 58, 75, 56, 22]",46.29,1.1401913410425186,25.52780771255493
15,"[93, 25, 53, 12, 27, 6, 5, 37, 28, 80]",42.19,1.571503015756607,27.427245140075684
16,"[12, 38, 70, 50, 93, 14, 47, 4, 83, 20]",53.06,1.2516528236865998,29.232871770858765
17,"[12, 37, 27, 38, 93, 97, 90, 55, 17, 19]",54.28,1.1288177222013474,31.2818341255188
18,"[77, 12, 26, 93, 37, 71, 54, 67, 92, 66]",55.56,1.209402237534523,33.23011589050293
19,"[26, 48, 70, 25, 35, 91, 21, 41, 1, 3]",63.49,0.9422826731204986,34.823813676834106
20,"[16, 79, 12, 55, 25, 99, 70, 43, 63, 13]",59.88,0.999063264131546,36.52869510650635
21,"[27, 47, 38, 73, 40, 45, 12, 93, 35, 95]",56.66,0.9958958917856217,38.5974657535553
22,"[75, 27, 17, 47, 53, 12, 84, 50, 77, 52]",65.83,0.9046366208791733,40.484731912612915
23,"[77, 17, 90, 78, 6, 47, 7, 2, 71, 5]",63.31,0.9498342937231063,42.1929247379303
24,"[69, 93, 76, 90, 60, 27, 12, 35, 53, 80]",59.59,1.035490532517433,44.02512764930725
25,"[5, 26, 55, 27, 93, 59, 34, 47, 25, 37]",64.5,0.9518283176422119,45.83673167228699
26,"[47, 43, 69, 93, 35, 5, 27, 25, 68, 10]",67.75,0.8489228212833404,47.58031415939331
27,"[17, 47, 25, 77, 55, 12, 53, 64, 27, 38]",65.38,0.8945453995466233,49.665961503982544
28,"[77, 49, 55, 50, 47, 38, 17, 69, 37, 70]",66.3,0.9078523457050324,51.56724166870117
29,"[12, 90, 75, 52, 55, 6, 43, 93, 77, 5]",61.89,0.9568843239545822,53.35178065299988
30,"[6, 55, 37, 12, 47, 77, 17, 70, 38, 75]",63.96,0.9418816077709198,55.25835084915161
31,"[5, 17, 90, 93, 12, 99, 75, 69, 96, 23]",64.02,0.8839053672552108,56.91551184654236
32,"[99, 75, 37, 27, 56, 90, 17, 35, 50, 93]",64.97,0.873024759888649,58.806063652038574
33,"[12, 78, 50, 5, 95, 26, 43, 0, 81, 35]",68.06,0.8494198751449585,60.50195646286011
34,"[26, 69, 25, 16, 43, 90, 12, 77, 47, 17]",64.57,0.8487827116250992,62.397908210754395
