client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
0,6,25.09,193.0,0.0,0.0051813471502590676,0.0051813471502590676,0.0,0.0,0.6994818652849741,0.0,0.24352331606217617,0.046632124352331605,0.0
1,3,6.03,21.0,0.38095238095238093,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.09523809523809523,0.0,0.09523809523809523
2,5,10.27,479.0,0.0,0.006263048016701462,0.020876826722338204,0.0,0.0,0.008350730688935281,0.0,0.964509394572025,0.0,0.0
3,4,16.44,684.0,0.0,0.054093567251461985,0.18567251461988304,0.0014619883040935672,0.0014619883040935672,0.0,0.0014619883040935672,0.0014619883040935672,0.03654970760233918,0.7178362573099415
4,2,15.88,584.0,0.010273972602739725,0.13356164383561644,0.04280821917808219,0.017123287671232876,0.7825342465753424,0.008561643835616438,0.0,0.0,0.005136986301369863,0.0
5,5,14.77,589.0,0.17826825127334464,0.0,0.0,0.0730050933786078,0.0,0.0,0.7419354838709677,0.003395585738539898,0.003395585738539898,0.0
6,6,14.98,307.0,0.5504885993485342,0.0,0.0,0.1986970684039088,0.0,0.003257328990228013,0.0,0.247557003257329,0.0,0.0
7,5,11.57,276.0,0.018115942028985508,0.10144927536231885,0.37681159420289856,0.0036231884057971015,0.4891304347826087,0.0,0.0,0.0,0.010869565217391304,0.0
8,3,10.88,261.0,0.24521072796934865,0.0038314176245210726,0.0038314176245210726,0.007662835249042145,0.0,0.7318007662835249,0.0,0.0038314176245210726,0.0,0.0038314176245210726
9,5,16.03,676.0,0.0,0.6730769230769231,0.16863905325443787,0.042899408284023666,0.02514792899408284,0.0,0.08875739644970414,0.0,0.0,0.0014792899408284023
10,0,21.51,181.0,0.0,0.011049723756906077,0.10497237569060773,0.0,0.0,0.0055248618784530384,0.0,0.18232044198895028,0.4419889502762431,0.2541436464088398
11,1,17.04,665.0,0.0015037593984962407,0.8466165413533835,0.0030075187969924814,0.0,0.0,0.0,0.0030075187969924814,0.0,0.0,0.14586466165413534
12,2,11.03,497.0,0.3561368209255533,0.45875251509054327,0.004024144869215292,0.002012072434607646,0.0,0.07645875251509054,0.014084507042253521,0.006036217303822937,0.0,0.08249496981891348
13,5,11.58,454.0,0.0,0.013215859030837005,0.0,0.0,0.0022026431718061676,0.0,0.19823788546255505,0.0,0.011013215859030838,0.775330396475771
14,2,17.55,600.0,0.30833333333333335,0.011666666666666667,0.0,0.12666666666666668,0.056666666666666664,0.0,0.0,0.03833333333333333,0.0,0.4583333333333333
15,6,11.91,1339.0,0.10306198655713218,0.0007468259895444362,0.018670649738610903,0.08065720687079911,0.0,0.25317401045556387,0.32337565347274083,0.07468259895444361,0.0074682598954443615,0.13816280806572068
16,2,11.52,820.0,0.34146341463414637,0.0,0.5682926829268292,0.01097560975609756,0.0,0.05365853658536585,0.0,0.01951219512195122,0.006097560975609756,0.0
17,3,19.69,829.0,0.2545235223160434,0.0,0.0,0.0024125452352231603,0.0,0.039806996381182146,0.006031363088057901,0.669481302774427,0.0,0.027744270205066344
18,1,13.27,699.0,0.0,0.0,0.0,0.0,0.0,0.5007153075822603,0.0,0.0,0.4105865522174535,0.08869814020028613
19,5,18.17,1421.0,0.0,0.0007037297677691766,0.15200562983814214,0.0007037297677691766,0.0007037297677691766,0.41942294159042925,0.007037297677691766,0.11470795214637579,0.3047149894440535,0.0
20,4,12.46,1220.0,0.10737704918032787,0.43688524590163935,0.0,0.0,0.009016393442622951,0.018032786885245903,0.0,0.42868852459016393,0.0,0.0
21,2,15.8,444.0,0.0022522522522522522,0.0045045045045045045,0.3310810810810811,0.0,0.0,0.0,0.22072072072072071,0.44144144144144143,0.0,0.0
22,4,12.88,568.0,0.0,0.0,0.7394366197183099,0.04401408450704225,0.0,0.2147887323943662,0.0,0.0,0.0017605633802816902,0.0
23,0,19.58,710.0,0.0,0.0,0.22535211267605634,0.054929577464788736,0.1,0.14084507042253522,0.0,0.447887323943662,0.030985915492957747,0.0
24,4,14.57,526.0,0.0,0.0019011406844106464,0.0,0.7984790874524715,0.0,0.03612167300380228,0.06463878326996197,0.0019011406844106464,0.030418250950570342,0.06653992395437262
