client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
0,9,25.09,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1,0,6.03,600.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2,1,10.27,600.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3,5,16.44,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
4,5,15.88,600.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
5,5,14.77,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
6,5,14.98,600.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,11.57,600.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8,1,10.88,600.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
9,5,16.03,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10,8,21.51,600.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,6,17.04,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
12,2,11.03,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
13,2,11.58,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
14,6,17.55,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
15,2,11.91,600.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
16,2,11.52,600.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
17,8,19.69,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
18,3,13.27,600.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
19,6,18.17,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
20,3,12.46,600.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
21,5,15.8,600.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
22,3,12.88,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
23,7,19.58,600.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
24,4,14.57,600.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
25,1,9.61,600.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
26,7,19.13,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
27,1,10.24,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
28,9,25.14,600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
