client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
0,9,25.09,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,0,6.03,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,1,10.27,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3,5,16.44,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,5,15.88,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
5,5,14.77,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,5,14.98,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,2,11.57,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,1,10.88,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,5,16.03,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,8,21.51,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,6,17.04,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
12,2,11.03,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,2,11.58,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,6,17.55,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
15,2,11.91,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
16,2,11.52,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,8,19.69,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
18,3,13.27,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,6,18.17,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
20,3,12.46,600.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
