epoch,selected_clients,accuracy,loss,run_time,sim_round_time,epoch_cum_time
1,"[34, 53, 62, 32, 10, 38, 43, 2, 9, 61]",10.0,2.3496591305732726,12.327597379684448,11.29,11.29
2,"[1, 14, 36, 15, 39, 95, 83, 4, 79, 8]",29.7,2.231149538755417,24.430720329284668,10.63,21.92
3,"[17, 34, 94, 19, 27, 97, 91, 54, 9, 78]",28.03,1.914524620771408,35.71236228942871,9.94,31.86
4,"[52, 18, 89, 7, 4, 22, 41, 32, 45, 99]",35.37,1.7579153847694398,48.68245553970337,11.71,43.57
5,"[92, 40, 12, 52, 11, 2, 96, 42, 49, 89]",42.57,1.629995310306549,61.53759765625,11.18,54.75
6,"[95, 67, 84, 68, 80, 93, 79, 89, 82, 32]",49.39,1.503883240222931,73.11827111244202,10.63,65.38
7,"[75, 84, 7, 63, 47, 26, 44, 19, 80, 2]",53.94,1.2106886279582978,86.29558229446411,11.13,76.50999999999999
8,"[31, 63, 91, 79, 54, 37, 26, 53, 49, 48]",47.17,1.271279730796814,99.87750458717346,12.1,88.60999999999999
9,"[18, 74, 58, 70, 11, 71, 49, 7, 65, 78]",44.83,1.342800279855728,112.21582388877869,11.09,99.69999999999999
10,"[3, 79, 69, 84, 80, 66, 98, 36, 40, 38]",54.47,1.1629053944349288,124.49351000785828,10.93,110.63
11,"[21, 23, 1, 79, 35, 6, 51, 13, 0, 73]",50.74,1.252012710571289,136.52627825737,10.63,121.25999999999999
12,"[91, 46, 79, 35, 58, 56, 25, 42, 34, 31]",57.1,1.2048816746473312,149.35824418067932,11.18,132.44
13,"[82, 80, 66, 84, 28, 63, 3, 19, 2, 76]",44.03,1.3961472356319429,161.31915950775146,11.34,143.78
14,"[33, 61, 12, 22, 78, 27, 8, 11, 88, 16]",50.52,1.0733343678712846,174.1338987350464,11.29,155.07
15,"[50, 77, 20, 10, 85, 89, 84, 96, 90, 57]",50.76,1.1976802533864974,184.5906732082367,8.72,163.79
16,"[49, 83, 35, 48, 98, 51, 20, 90, 67, 3]",58.93,1.100317472219467,198.14753484725952,12.1,175.89
17,"[9, 41, 75, 82, 88, 53, 29, 46, 56, 73]",57.32,1.0558943861722947,210.68488693237305,11.19,187.07999999999998
18,"[27, 50, 66, 68, 90, 0, 87, 52, 75, 4]",55.32,1.2231995421648023,222.35400795936584,10.11,197.19
19,"[81, 59, 83, 75, 85, 7, 29, 73, 28, 6]",59.54,1.0400678300857544,234.310022354126,11.34,208.53
20,"[10, 79, 47, 72, 83, 36, 40, 57, 67, 88]",53.88,1.3178541904687882,246.6187040805817,10.93,219.46
21,"[48, 75, 6, 91, 98, 51, 84, 59, 95, 72]",56.66,1.117650601267815,260.1706473827362,12.1,231.56
22,"[5, 49, 31, 48, 7, 10, 46, 89, 34, 70]",59.92,1.042045885324478,273.2443587779999,12.1,243.66
23,"[18, 49, 41, 28, 1, 52, 95, 17, 85, 8]",58.88,1.034846267104149,285.72912216186523,11.34,255.0
24,"[75, 78, 99, 95, 52, 77, 74, 12, 84, 68]",58.97,1.0179217618703842,297.0294530391693,10.11,265.11
25,"[85, 17, 80, 96, 31, 10, 92, 1, 16, 83]",62.65,0.8831458657979965,308.0938084125519,10.04,275.15000000000003
26,"[39, 35, 82, 85, 70, 80, 18, 79, 72, 94]",64.14,0.8934065836668015,319.5424494743347,10.78,285.93
27,"[43, 51, 73, 99, 33, 48, 28, 2, 26, 15]",60.98,0.9564768260717392,332.7369589805603,12.1,298.03000000000003
28,"[12, 68, 5, 62, 6, 78, 52, 70, 43, 42]",58.25,1.0183466953039169,345.5037310123444,11.18,309.21000000000004
29,"[56, 80, 98, 64, 33, 34, 1, 53, 46, 16]",61.52,1.0330091720819474,358.5777723789215,11.38,320.59000000000003
30,"[61, 68, 36, 30, 94, 12, 21, 84, 77, 58]",51.67,1.3438041865825654,371.2491347789765,11.29,331.88000000000005
31,"[67, 98, 96, 59, 13, 10, 73, 64, 53, 44]",63.73,0.9038324558734894,384.0005404949188,11.38,343.26000000000005
32,"[24, 66, 43, 18, 52, 15, 96, 63, 81, 19]",64.66,0.9304734522104264,394.99133563041687,10.11,353.37000000000006
33,"[88, 94, 52, 24, 50, 22, 32, 79, 82, 2]",62.13,0.9347389316558838,406.49829149246216,10.63,364.00000000000006
34,"[45, 4, 13, 30, 75, 95, 82, 63, 67, 90]",63.38,0.9208338886499404,419.7145185470581,11.71,375.71000000000004
35,"[56, 44, 17, 46, 5, 43, 92, 37, 73, 24]",61.55,0.9388618540763854,432.2278521060944,11.1,386.81000000000006
36,"[20, 69, 38, 5, 36, 60, 81, 66, 68, 96]",65.42,0.9640678191184996,442.603880405426,9.03,395.84000000000003
37,"[77, 22, 43, 74, 79, 36, 54, 12, 20, 99]",64.78,0.9006247812509537,454.13849925994873,10.63,406.47
38,"[13, 87, 50, 48, 94, 35, 36, 22, 53, 47]",68.88,0.8745243775844574,467.4420721530914,12.1,418.57000000000005
39,"[96, 97, 18, 79, 57, 89, 56, 48, 65, 90]",68.05,0.8058728790283203,480.6024165153504,12.1,430.6700000000001
40,"[93, 48, 18, 63, 12, 35, 15, 34, 11, 38]",64.88,0.92681511759758,493.8523387908936,12.1,442.7700000000001
41,"[34, 9, 96, 19, 2, 68, 23, 81, 36, 4]",65.87,0.8935396993160247,504.9496018886566,9.94,452.7100000000001
42,"[10, 88, 93, 0, 55, 30, 97, 57, 76, 52]",65.27,0.9260018867254256,515.988288640976,10.11,462.8200000000001
43,"[23, 64, 78, 35, 45, 63, 82, 86, 7, 38]",69.41,0.7812473273277283,529.1748471260071,11.71,474.5300000000001
44,"[24, 53, 58, 63, 68, 14, 83, 76, 21, 59]",61.08,0.905591629743576,539.252831697464,8.83,483.36000000000007
45,"[43, 44, 89, 47, 24, 50, 88, 36, 28, 17]",65.37,0.916291647553444,551.5912675857544,11.34,494.70000000000005
46,"[83, 95, 16, 0, 17, 57, 99, 87, 93, 34]",68.83,0.838550192117691,562.4842371940613,9.3,504.00000000000006
