client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
0,6,25.09,614.0,0.0,0.003257328990228013,0.043973941368078175,0.0,0.10749185667752444,0.1465798045602606,0.3925081433224756,0.1563517915309446,0.003257328990228013,0.1465798045602606
1,3,6.03,863.0,0.03592120509849363,0.039397450753186555,0.13441483198146004,0.26187717265353416,0.09154113557358054,0.07300115874855156,0.002317497103128621,0.054461181923522596,0.1657010428736964,0.1413673232908459
2,0,10.27,577.0,0.09878682842287695,0.02772963604852686,0.060658578856152515,0.05719237435008666,0.5667244367417678,0.005199306759098787,0.04852686308492201,0.05199306759098787,0.060658578856152515,0.022530329289428077
3,0,16.44,688.0,0.1555232558139535,0.26598837209302323,0.07122093023255814,0.005813953488372093,0.0188953488372093,0.1308139534883721,0.06395348837209303,0.18313953488372092,0.08139534883720931,0.023255813953488372
4,5,15.88,876.0,0.09931506849315068,0.1324200913242009,0.1449771689497717,0.1324200913242009,0.04908675799086758,0.001141552511415525,0.2968036529680365,0.08333333333333333,0.0045662100456621,0.05593607305936073
5,1,14.77,419.0,0.06205250596658711,0.03341288782816229,0.0,0.00477326968973747,0.031026252983293555,0.6443914081145584,0.057279236276849645,0.057279236276849645,0.10501193317422435,0.00477326968973747
6,6,14.98,770.0,0.04025974025974026,0.15584415584415584,0.0025974025974025974,0.11818181818181818,0.18181818181818182,0.20909090909090908,0.03896103896103896,0.17922077922077922,0.05454545454545454,0.01948051948051948
7,5,11.57,385.0,0.005194805194805195,0.15064935064935064,0.17402597402597403,0.0,0.2571428571428571,0.0,0.11948051948051948,0.07532467532467532,0.09350649350649351,0.12467532467532468
8,2,10.88,747.0,0.10575635876840696,0.02677376171352075,0.21686746987951808,0.2289156626506024,0.012048192771084338,0.03748326639892905,0.038821954484605084,0.33065595716198126,0.0013386880856760374,0.0013386880856760374
9,5,16.03,498.0,0.006024096385542169,0.06224899598393574,0.0,0.4598393574297189,0.07228915662650602,0.002008032128514056,0.02610441767068273,0.22690763052208834,0.08835341365461848,0.05622489959839357
10,3,21.51,558.0,0.007168458781362007,0.08960573476702509,0.06093189964157706,0.23835125448028674,0.008960573476702509,0.012544802867383513,0.22401433691756273,0.04659498207885305,0.22939068100358423,0.08243727598566308
11,5,17.04,389.0,0.038560411311053984,0.02570694087403599,0.12082262210796915,0.038560411311053984,0.37532133676092544,0.0,0.030848329048843187,0.20565552699228792,0.038560411311053984,0.12596401028277635
12,4,11.03,425.0,0.002352941176470588,0.07294117647058823,0.0,0.22588235294117648,0.24235294117647058,0.08941176470588236,0.14823529411764705,0.002352941176470588,0.0,0.2164705882352941
13,4,11.58,432.0,0.05324074074074074,0.0,0.0,0.0023148148148148147,0.37962962962962965,0.15046296296296297,0.33101851851851855,0.07175925925925926,0.009259259259259259,0.0023148148148148147
14,6,17.55,601.0,0.0,0.04159733777038269,0.018302828618968387,0.09650582362728785,0.0,0.009983361064891847,0.3427620632279534,0.03993344425956739,0.4209650582362729,0.029950083194675542
15,5,11.91,905.0,0.02983425414364641,0.03756906077348066,0.07955801104972375,0.0,0.012154696132596685,0.08066298342541436,0.1138121546961326,0.42099447513812155,0.225414364640884,0.0
16,2,11.52,369.0,0.27100271002710025,0.013550135501355014,0.05420054200542006,0.0921409214092141,0.0,0.10569105691056911,0.0948509485094851,0.06233062330623306,0.056910569105691054,0.24932249322493225
17,4,19.69,393.0,0.0,0.1272264631043257,0.44783715012722647,0.005089058524173028,0.05089058524173028,0.027989821882951654,0.06615776081424936,0.2035623409669211,0.022900763358778626,0.04834605597964377
18,2,13.27,225.0,0.03111111111111111,0.035555555555555556,0.38666666666666666,0.18666666666666668,0.07555555555555556,0.0,0.035555555555555556,0.0044444444444444444,0.035555555555555556,0.2088888888888889
19,2,18.17,522.0,0.15134099616858238,0.05747126436781609,0.0019157088122605363,0.3888888888888889,0.017241379310344827,0.20114942528735633,0.12643678160919541,0.009578544061302681,0.044061302681992334,0.0019157088122605363
20,1,12.46,559.0,0.03577817531305903,0.0035778175313059034,0.06618962432915922,0.0518783542039356,0.008944543828264758,0.04830053667262969,0.06082289803220036,0.3023255813953488,0.3828264758497317,0.03935599284436494
21,2,15.8,448.0,0.19642857142857142,0.04017857142857143,0.19642857142857142,0.060267857142857144,0.05580357142857143,0.002232142857142857,0.28794642857142855,0.011160714285714286,0.13392857142857142,0.015625
22,1,12.88,550.0,0.05272727272727273,0.012727272727272728,0.04909090909090909,0.2963636363636364,0.29818181818181816,0.04727272727272727,0.13272727272727272,0.02909090909090909,0.02181818181818182,0.06
23,3,19.58,460.0,0.0,0.043478260869565216,0.004347826086956522,0.0,0.07391304347826087,0.017391304347826087,0.004347826086956522,0.8304347826086956,0.0,0.02608695652173913
24,3,14.57,608.0,0.11019736842105263,0.027960526315789474,0.0625,0.009868421052631578,0.5773026315789473,0.004934210526315789,0.02631578947368421,0.08881578947368421,0.0805921052631579,0.011513157894736841
25,6,9.61,1011.0,0.0,0.2294757665677547,0.017804154302670624,0.17210682492581603,0.13452027695351138,0.02967359050445104,0.01582591493570722,0.03560830860534125,0.002967359050445104,0.3620178041543027
26,1,19.13,783.0,0.10217113665389528,0.2720306513409962,0.20561941251596424,0.18901660280970625,0.033205619412515965,0.0,0.06641123882503193,0.02681992337164751,0.10472541507024266,0.0
27,2,10.24,463.0,0.01079913606911447,0.0,0.028077753779697623,0.0,0.008639308855291577,0.02159827213822894,0.43844492440604754,0.09071274298056156,0.38660907127429806,0.01511879049676026
28,3,25.14,351.0,0.13675213675213677,0.02564102564102564,0.0,0.014245014245014245,0.05982905982905983,0.1168091168091168,0.14814814814814814,0.07692307692307693,0.22792022792022792,0.19373219373219372
29,0,19.63,435.0,0.03908045977011494,0.0022988505747126436,0.12413793103448276,0.19540229885057472,0.07586206896551724,0.18850574712643678,0.029885057471264367,0.006896551724137931,0.041379310344827586,0.296551724137931
30,6,16.11,371.0,0.42048517520215634,0.0026954177897574125,0.2641509433962264,0.03504043126684636,0.005390835579514825,0.005390835579514825,0.08355795148247978,0.06199460916442048,0.0,0.12129380053908356
31,1,20.0,595.0,0.0,0.38487394957983195,0.043697478991596636,0.08403361344537816,0.0,0.05546218487394958,0.3378151260504202,0.07226890756302522,0.010084033613445379,0.011764705882352941
32,4,24.92,818.0,0.17970660146699266,0.0024449877750611247,0.03300733496332518,0.13202933985330073,0.11124694376528117,0.12469437652811736,0.004889975550122249,0.0647921760391198,0.2078239608801956,0.1393643031784841
33,1,12.23,648.0,0.5123456790123457,0.0015432098765432098,0.007716049382716049,0.030864197530864196,0.012345679012345678,0.09567901234567901,0.22376543209876543,0.046296296296296294,0.032407407407407406,0.037037037037037035
34,2,6.04,738.0,0.0948509485094851,0.05962059620596206,0.05555555555555555,0.0027100271002710027,0.15447154471544716,0.07859078590785908,0.06775067750677506,0.0948509485094851,0.3170731707317073,0.07452574525745258
35,1,15.31,998.0,0.07114228456913828,0.10220440881763528,0.1462925851703407,0.06312625250501001,0.10521042084168336,0.022044088176352707,0.03406813627254509,0.09118236472945891,0.012024048096192385,0.3527054108216433
36,1,12.55,743.0,0.02288021534320323,0.21668909825033647,0.04172274562584118,0.013458950201884253,0.08882907133243607,0.0847913862718708,0.08075370121130551,0.04845222072678331,0.03768506056527591,0.36473755047106327
