Epoch,Group_ID,Selected_Clients,edge_round_time,Simulation_Time,Accuracy,Loss,Run_Time
315,2,"[89, 18, 63, 97, 78, 59, 22, 23, 60, 95]",6.33,548.6400000000001,67.07732371794872,0.8832194086832877,584.955429315567
317,3,"[28, 87, 54, 93, 8, 3, 74, 9, 48, 27]",8.73,588.62,69.34094551282051,0.785984551295256,590.235836982727
318,0,"[69, 10, 11, 72, 50, 42, 1, 52, 68, 98]",8.41,504.65,69.13060897435898,0.7668527143123822,592.1737194061279
322,3,"[27, 87, 54, 20, 30, 3, 45, 48, 8, 17]",8.75,602.37,63.81209935897436,0.9029622001525683,599.2910718917847
323,0,"[69, 72, 32, 29, 6, 55, 58, 34, 1, 83]",7.87,517.52,66.98717948717949,0.8209623931310116,600.515186548233
324,1,"[40, 13, 21, 37, 31, 71, 90, 26, 5, 14]",9.07,471.21,72.12540064102564,0.7611952041968321,601.935714006424
325,4,"[75, 35, 73, 25, 43, 86, 53, 7, 92, 94]",8.23,577.21,68.359375,0.7831348471152477,604.624162197113
327,3,"[45, 28, 81, 47, 91, 27, 38, 54, 48, 20]",8.89,616.26,66.37620192307692,0.8861336432970487,606.072457075119
328,0,"[83, 50, 52, 11, 6, 32, 77, 29, 55, 34]",7.61,530.13,67.56810897435898,0.8643684050975702,610.0167224407196
329,1,"[79, 57, 14, 40, 99, 15, 5, 4, 66, 26]",9.1,485.31,70.45272435897436,0.8129360989118234,610.6967558860779
330,4,"[62, 73, 75, 92, 2, 51, 80, 67, 94, 25]",8.25,590.46,71.55448717948718,0.7391887268958948,613.8266913890839
331,2,"[89, 41, 85, 82, 18, 78, 23, 22, 84, 46]",8.66,562.3000000000001,72.87660256410257,0.748745607259946,614.5421214103699
332,3,"[81, 17, 20, 3, 27, 28, 47, 30, 54, 65]",8.86,630.12,71.0136217948718,0.7572049292234274,615.2406666278839
333,0,"[58, 6, 29, 69, 32, 72, 34, 83, 50, 10]",7.88,543.01,66.8770032051282,0.8891826172669729,618.3653335571289
334,4,"[43, 75, 67, 70, 62, 76, 80, 92, 53, 88]",8.04,603.5,67.1875,0.8066853942015232,619.7993485927582
335,1,"[49, 31, 14, 44, 13, 4, 21, 37, 56, 66]",8.64,498.95,67.05729166666667,0.8009513677694858,620.719954252243
336,2,"[36, 22, 19, 16, 41, 60, 61, 97, 78, 18]",9.14,576.44,66.49639423076923,0.8619646812096621,623.808732509613
338,3,"[17, 47, 27, 74, 38, 48, 9, 3, 87, 91]",8.89,644.01,68.22916666666667,0.8617817461490631,627.0492889881134
341,1,"[49, 79, 37, 13, 99, 26, 5, 57, 40, 71]",9.09,513.04,65.29447115384616,0.8631856976411282,632.8892757892609
343,3,"[45, 17, 96, 48, 30, 93, 9, 81, 65, 54]",8.74,657.75,70.9735576923077,0.8384952522241153,635.9381241798401
344,4,"[86, 7, 35, 51, 62, 43, 70, 53, 80, 94]",8.01,616.51,70.08213141025641,0.7800966562368931,638.663334608078
345,2,"[59, 82, 41, 18, 60, 78, 63, 39, 61, 89]",9.12,590.5600000000001,64.95392628205128,0.9127840392100506,639.694169998169
347,0,"[32, 55, 77, 34, 6, 11, 58, 10, 68, 72]",7.88,555.89,67.56810897435898,0.7998377955876864,642.121267080307
348,3,"[65, 74, 8, 93, 45, 48, 3, 28, 20, 96]",8.77,671.52,65.9354967948718,0.8331217399010291,644.7493863105774
351,2,"[97, 89, 0, 85, 64, 39, 36, 16, 41, 78]",8.67,604.23,66.4463141025641,0.9369924374115772,649.1777493953705
352,1,"[79, 49, 56, 44, 71, 15, 14, 5, 4, 13]",8.64,526.68,69.62139423076923,0.7961963147689135,651.6151008605957
353,3,"[91, 65, 96, 54, 30, 17, 81, 27, 9, 20]",7.24,683.76,69.53125,0.7683372658032638,653.5619325637817
354,4,"[67, 12, 73, 80, 70, 35, 88, 53, 25, 86]",8.25,629.76,68.21915064102564,0.8174548684022366,655.9988355636597
355,0,"[55, 77, 50, 10, 29, 11, 52, 42, 69, 72]",8.42,569.31,70.25240384615384,0.7847188008137238,656.7212183475494
356,2,"[85, 64, 24, 36, 39, 82, 41, 97, 22, 60]",8.66,617.89,68.6698717948718,0.783510032372597,658.446564912796
359,4,"[53, 92, 7, 43, 51, 76, 12, 2, 80, 94]",8.03,642.79,68.10897435897436,0.8774617811044058,665.0893504619598
361,2,"[16, 95, 78, 36, 85, 97, 19, 61, 23, 59]",9.09,631.98,67.05729166666667,0.8509857807403955,668.2556586265564
362,1,"[4, 49, 90, 66, 56, 37, 13, 40, 5, 44]",8.88,540.56,71.25400641025641,0.7742218902477851,670.3329300880432
364,4,"[25, 43, 35, 86, 92, 94, 2, 88, 51, 76]",7.42,655.2099999999999,66.85697115384616,0.8433208305102128,671.7715961933136
365,2,"[63, 89, 82, 78, 64, 22, 85, 97, 95, 19]",7.94,644.9200000000001,68.18910256410257,0.7872621990167178,673.5037767887115
366,0,"[68, 72, 69, 33, 32, 50, 10, 77, 55, 52]",7.91,582.2199999999999,67.1073717948718,0.8350324080540583,678.1921739578247
370,4,"[80, 88, 73, 12, 94, 67, 7, 2, 62, 70]",8.25,668.4599999999999,68.88020833333333,0.8007803253638439,681.6735458374023
371,0,"[6, 50, 72, 77, 29, 42, 1, 98, 33, 10]",8.42,595.6399999999999,65.33453525641026,1.0088302928667803,687.4290347099304
372,1,"[99, 57, 4, 71, 66, 44, 37, 15, 90, 49]",7.71,553.27,61.999198717948715,1.0515523614027562,688.9639372825623
376,4,"[86, 7, 67, 76, 12, 75, 80, 70, 73, 51]",8.27,681.7299999999999,65.61498397435898,0.9371298505709722,696.9507014751434
381,3,"[87, 47, 65, 91, 20, 81, 28, 9, 38, 30]",8.83,697.59,69.00040064102564,0.8252550287124438,706.3913099765778
382,1,"[44, 99, 26, 21, 31, 37, 66, 56, 15, 49]",9.05,567.3199999999999,68.0889423076923,0.8310165374706953,708.0706307888031
384,0,"[72, 77, 69, 29, 50, 42, 10, 32, 83, 55]",8.41,609.0499999999998,69.48116987179488,0.7737908768348205,709.2657704353333
386,3,"[28, 17, 81, 30, 96, 91, 93, 38, 27, 20]",8.04,710.63,69.87179487179488,0.7900414084776853,714.787011384964
387,1,"[14, 15, 99, 56, 21, 71, 66, 37, 57, 13]",8.64,580.9599999999999,69.52123397435898,0.7857823646985568,716.8216972351074
388,4,"[25, 7, 80, 92, 94, 73, 2, 51, 53, 88]",8.25,694.9799999999999,67.42788461538461,0.8351302032287304,717.5379605293274
389,0,"[1, 69, 52, 68, 10, 33, 55, 11, 72, 42]",8.4,622.4499999999998,72.31570512820512,0.720464438964159,718.3460447788239
390,3,"[74, 27, 48, 93, 20, 91, 38, 30, 9, 65]",8.73,724.36,69.53125,0.7736886663314624,718.9824650287628
391,2,"[97, 36, 16, 19, 63, 41, 23, 60, 46, 39]",8.66,658.58,71.4042467948718,0.769304999938378,724.3229053020477
392,1,"[40, 71, 4, 49, 21, 44, 5, 26, 99, 15]",9.09,595.05,64.60336538461539,0.840253078020536,725.451858997345
393,4,"[53, 94, 67, 35, 75, 92, 2, 62, 51, 70]",7.44,707.42,64.62339743589743,0.9329540225175711,726.4779393672943
394,0,"[50, 11, 58, 77, 68, 32, 72, 10, 29, 1]",7.89,635.3399999999998,69.51121794871794,0.7857664296260247,727.3085632324219
395,3,"[38, 54, 9, 48, 93, 30, 45, 17, 87, 81]",8.73,738.09,62.8505608974359,0.9039223308746631,728.7404415607452
396,2,"[97, 84, 64, 18, 78, 63, 16, 82, 85, 39]",7.9,671.48,68.69991987179488,0.8140201140672733,734.1069819927216
398,1,"[44, 21, 66, 99, 37, 90, 71, 49, 56, 15]",8.62,608.67,67.11738782051282,0.8235347867012024,735.4270489215851
399,0,"[33, 50, 52, 83, 77, 1, 58, 6, 69, 72]",7.91,648.2499999999998,66.38621794871794,0.8118662161704822,736.6594295501709
400,3,"[20, 54, 9, 45, 27, 87, 17, 74, 28, 47]",8.84,751.9300000000001,68.22916666666667,0.8046566454263834,738.4872372150421
401,2,"[59, 60, 63, 95, 85, 18, 22, 97, 16, 82]",5.78,682.26,68.45953525641026,0.8202838744872656,742.9412643909454
402,4,"[75, 80, 73, 67, 35, 43, 62, 53, 88, 7]",8.24,720.66,67.77844551282051,0.8168326356472113,744.4261810779572
404,0,"[50, 33, 32, 58, 68, 83, 42, 77, 6, 69]",8.34,661.5899999999998,67.37780448717949,0.8412135732479584,745.6723082065582
405,3,"[38, 17, 20, 9, 27, 28, 30, 96, 54, 48]",8.73,765.6600000000001,69.48116987179488,0.7667024555878762,747.7124872207642
406,2,"[82, 24, 16, 22, 78, 41, 36, 46, 97, 63]",8.66,695.92,71.2139423076923,0.7871523281702628,750.6566019058228
407,4,"[7, 88, 94, 12, 76, 70, 2, 75, 51, 86]",7.31,732.9699999999999,71.4042467948718,0.7952932073519781,753.0004692077637
408,0,"[55, 68, 72, 33, 58, 11, 52, 50, 6, 42]",8.4,674.9899999999998,67.97876602564102,0.8477193621488718,753.6712527275085
409,1,"[90, 37, 99, 15, 5, 40, 49, 57, 14, 44]",8.69,622.36,72.28565705128206,0.7394568782586318,755.1844296455383
410,3,"[48, 38, 30, 81, 28, 91, 8, 9, 20, 3]",8.74,779.4000000000001,68.49959935897436,0.771811965184334,757.4299583435059
411,2,"[82, 78, 22, 60, 36, 39, 24, 46, 64, 16]",7.89,708.81,65.29447115384616,0.8493874523884211,759.7251539230347
413,0,"[33, 10, 6, 68, 32, 55, 77, 42, 1, 58]",8.34,688.3299999999998,70.71314102564102,0.7428738849285321,763.1488626003265
414,1,"[21, 40, 5, 4, 15, 90, 57, 79, 99, 66]",8.7,636.0600000000001,65.9354967948718,0.8561198581487705,764.4800751209259
415,3,"[38, 20, 65, 54, 9, 30, 45, 74, 91, 28]",8.38,792.7800000000001,62.47996794871795,0.8594501637495481,766.7168052196503
416,2,"[64, 46, 24, 59, 95, 61, 16, 36, 85, 18]",9.08,722.89,71.04366987179488,0.7383533349403968,768.3485295772552
417,4,"[25, 94, 88, 35, 92, 80, 67, 62, 86, 43]",8.01,745.9799999999999,70.7832532051282,0.8177214899124243,769.080837726593
418,0,"[33, 11, 6, 68, 50, 58, 1, 83, 55, 77]",6.06,699.3899999999998,65.41466346153847,0.9034167123146546,772.6997976303101
419,1,"[66, 37, 44, 40, 71, 49, 99, 4, 15, 21]",8.72,649.7800000000001,67.07732371794872,0.7830351384786459,773.9206938743591
420,3,"[20, 48, 45, 47, 74, 54, 17, 38, 30, 27]",8.9,806.6800000000001,74.18870192307692,0.7141844882414892,776.0441255569458
421,2,"[89, 36, 18, 22, 0, 24, 78, 63, 23, 84]",6.33,734.22,71.28405448717949,0.7350333294807336,777.3050191402435
423,0,"[6, 83, 32, 68, 42, 34, 1, 77, 52, 33]",8.35,712.7399999999998,70.91346153846153,0.795170586842757,782.3154006004333
424,1,"[26, 90, 15, 21, 71, 57, 37, 31, 5, 14]",8.96,663.7400000000001,72.48597756410257,0.7255423091925107,783.2186076641083
425,3,"[93, 17, 91, 27, 48, 87, 96, 30, 8, 20]",8.73,820.4100000000001,73.30729166666667,0.7097962040167588,785.3570363521576
426,2,"[41, 95, 18, 16, 89, 60, 82, 78, 39, 36]",8.67,747.89,60.33653846153846,0.9640092391234177,786.0926997661591
427,4,"[25, 88, 7, 53, 94, 76, 73, 67, 86, 35]",8.22,759.1999999999999,65.25440705128206,0.924590826798708,786.8263642787933
428,0,"[6, 10, 33, 77, 34, 11, 32, 29, 1, 68]",6.11,723.8499999999998,72.12540064102564,0.7319014011285244,791.9664011001587
429,1,"[90, 56, 79, 15, 49, 14, 4, 99, 71, 31]",8.64,677.3800000000001,72.50600961538461,0.7482558771585807,792.5914647579193
430,3,"[47, 74, 8, 48, 3, 30, 9, 17, 28, 38]",8.91,834.32,70.3525641025641,0.7753169039885203,794.1174564361572
433,0,"[1, 42, 68, 50, 10, 11, 32, 77, 33, 72]",8.4,737.2499999999998,73.8681891025641,0.7225900376454378,801.8825042247772
435,3,"[48, 65, 27, 20, 28, 93, 17, 54, 3, 45]",8.76,848.08,67.46794871794872,0.7760509153207144,803.2631320953369
437,2,"[82, 46, 60, 22, 18, 78, 59, 16, 64, 24]",7.9,760.79,67.58814102564102,0.8790518771379422,804.4095153808594
438,0,"[72, 98, 1, 77, 42, 69, 33, 83, 55, 68]",8.41,750.6599999999997,70.40264423076923,0.7841647756405365,811.1513495445251
439,1,"[44, 31, 40, 15, 99, 37, 14, 26, 71, 66]",9.07,691.4500000000002,67.29767628205128,0.787392101990871,812.0603218078613
443,2,"[60, 46, 59, 19, 18, 0, 41, 63, 23, 97]",8.67,774.4599999999999,66.796875,0.8341851051037128,820.8946614265442
448,4,"[86, 53, 73, 75, 51, 12, 70, 67, 94, 80]",8.25,772.4499999999999,71.3641826923077,0.761887313463749,831.185418844223
453,4,"[75, 2, 67, 76, 51, 94, 7, 73, 62, 25]",8.22,785.67,68.0889423076923,0.8220133651525546,839.1462249755859
454,1,"[66, 49, 13, 26, 4, 15, 71, 44, 40, 90]",9.09,705.5400000000002,67.90865384615384,0.8163824394727365,840.7449870109558
458,4,"[67, 70, 51, 86, 43, 12, 88, 80, 35, 53]",8.01,798.68,67.56810897435898,0.8753119936356177,848.3998875617981
459,1,"[31, 71, 44, 37, 56, 57, 99, 49, 79, 66]",8.63,719.1700000000002,69.921875,0.7980152452603365,850.0420205593109
463,3,"[38, 48, 74, 81, 47, 45, 3, 54, 93, 8]",8.9,861.98,71.9150641025641,0.7184430658817291,857.921293258667
464,1,"[37, 90, 40, 4, 99, 57, 49, 44, 26, 13]",9.09,733.2600000000002,69.55128205128206,0.8387318971829537,858.9453701972961
465,0,"[6, 1, 32, 10, 34, 68, 33, 52, 77, 50]",7.6,763.2599999999998,71.70472756410257,0.7480754370872791,860.2371757030487
467,2,"[22, 18, 23, 61, 39, 85, 41, 64, 60, 16]",9.11,788.5699999999999,70.01201923076923,0.7407043308783801,861.2747194766998
468,3,"[27, 8, 54, 45, 30, 28, 47, 93, 48, 91]",8.9,875.88,66.53645833333333,0.8587732758277502,867.1153795719147
471,4,"[92, 88, 76, 7, 75, 43, 73, 62, 67, 86]",8.24,811.92,71.77483974358974,0.7091366866460214,870.0633103847504
472,2,"[84, 24, 97, 82, 23, 85, 0, 63, 59, 19]",7.66,801.2299999999999,69.73157051282051,0.7545467194838401,870.7882986068726
473,3,"[28, 20, 65, 74, 96, 8, 87, 9, 91, 45]",8.38,889.26,65.71514423076923,0.8038590229474581,876.3285930156708
477,1,"[5, 13, 37, 99, 90, 57, 21, 4, 14, 40]",8.7,746.9600000000003,70.36258012820512,0.7516733010609945,880.1020793914795
478,3,"[93, 9, 3, 38, 28, 91, 74, 54, 81, 87]",8.17,902.43,71.89503205128206,0.7160387803346683,884.8248982429504
481,2,"[19, 36, 59, 23, 16, 60, 46, 61, 84, 0]",9.08,815.31,69.89182692307692,0.8050828148157169,887.352525472641
482,1,"[13, 40, 31, 99, 5, 15, 71, 26, 44, 56]",9.17,761.1300000000002,71.12379807692308,0.758873679699042,889.5910065174103
483,3,"[17, 3, 20, 93, 27, 30, 81, 38, 54, 91]",8.14,915.5699999999999,69.07051282051282,0.799409303909693,893.0306415557861
484,4,"[86, 25, 80, 88, 43, 7, 35, 2, 76, 73]",8.25,825.17,68.2792467948718,0.9608108768096337,894.8979551792145
486,0,"[34, 10, 52, 58, 72, 32, 1, 77, 29, 98]",7.95,776.2099999999998,67.86858974358974,0.8639466349895184,896.9591789245605
487,1,"[99, 79, 21, 56, 13, 66, 15, 71, 49, 31]",8.64,774.7700000000002,68.76001602564102,0.7485828071068494,899.0933041572571
488,3,"[48, 54, 20, 27, 8, 38, 93, 96, 65, 47]",8.89,929.4599999999999,61.77884615384615,0.9891862502464881,901.9427018165588
489,4,"[86, 88, 70, 75, 67, 51, 80, 7, 43, 92]",8.03,838.1999999999999,65.49479166666667,0.8323370348184537,903.3694252967834
490,0,"[68, 11, 1, 10, 32, 42, 6, 50, 55, 69]",8.34,789.5499999999998,73.3173076923077,0.7035489770082327,904.1963062286377
491,2,"[61, 63, 36, 60, 23, 84, 97, 85, 0, 59]",9.07,829.38,64.34294871794872,0.9421243682885782,906.7647678852081
492,1,"[99, 31, 44, 56, 15, 57, 71, 26, 21, 5]",9.04,788.8100000000002,66.19591346153847,0.8338945416303781,908.5905287265778
493,3,"[20, 3, 65, 93, 30, 38, 27, 47, 48, 87]",8.92,943.3799999999999,70.22235576923077,0.7573095292617114,909.8191387653351
494,4,"[88, 86, 76, 92, 51, 73, 53, 75, 12, 7]",8.24,851.4399999999999,67.16746794871794,0.7679002903974973,911.8051717281342
495,0,"[58, 52, 98, 83, 34, 32, 33, 72, 50, 10]",7.93,802.4799999999998,73.57772435897436,0.7074381506595856,913.4279787540436
496,2,"[19, 23, 59, 22, 78, 60, 61, 85, 41, 24]",9.12,843.5,67.71834935897436,0.7823266799633319,916.0367341041565
497,1,"[79, 15, 49, 4, 31, 5, 90, 26, 57, 44]",8.96,802.7700000000002,70.02203525641026,0.7422229915093153,918.0592784881592
498,3,"[74, 38, 30, 9, 28, 87, 54, 65, 45, 8]",8.37,956.7499999999999,71.82491987179488,0.7282231602913294,918.6837408542633
499,4,"[80, 62, 73, 12, 53, 76, 7, 25, 88, 67]",8.25,864.6899999999999,69.75160256410257,0.7693826663188446,920.2479939460754
500,0,"[69, 50, 10, 68, 52, 34, 77, 98, 29, 11]",7.62,815.0999999999998,71.9150641025641,0.7184998331925808,923.0859820842743
501,2,"[16, 63, 82, 24, 61, 19, 36, 41, 84, 0]",9.12,857.62,65.79527243589743,0.8719914907064193,925.6713955402374
502,1,"[26, 66, 57, 56, 4, 49, 14, 71, 15, 5]",9.09,816.8600000000002,70.30248397435898,0.818006368019642,927.5220131874084
504,4,"[53, 35, 70, 94, 75, 76, 88, 51, 86, 12]",7.32,877.01,68.40945512820512,0.7626854081948599,928.7821843624115
505,0,"[11, 42, 34, 77, 72, 32, 33, 69, 52, 50]",8.41,828.5099999999998,66.4463141025641,0.8655768900345533,931.620792388916
506,2,"[84, 89, 39, 61, 60, 63, 18, 78, 24, 95]",9.08,871.7,67.28766025641026,0.8272631367047628,935.3493056297302
509,3,"[91, 30, 17, 74, 96, 54, 87, 9, 8, 3]",8.14,969.8899999999999,72.60616987179488,0.7607154571093045,937.7521636486053
510,0,"[52, 11, 32, 34, 42, 10, 69, 68, 77, 58]",8.35,841.8599999999998,71.85496794871794,0.7248234359117655,941.2891945838928
514,4,"[80, 2, 25, 43, 53, 94, 92, 51, 88, 12]",8.01,890.02,72.2255608974359,0.7134678111626551,946.6338489055634
515,3,"[81, 8, 9, 38, 54, 91, 28, 17, 47, 87]",8.81,983.6999999999998,74.5292467948718,0.6687955458958944,948.1409888267517
516,2,"[89, 41, 23, 39, 18, 59, 85, 84, 97, 46]",8.65,885.35,73.17708333333333,0.7043955398675723,953.9429502487183
518,0,"[69, 32, 50, 10, 52, 72, 83, 6, 11, 29]",7.91,854.7699999999998,68.60977564102564,0.823861226057395,955.0620033740997
519,1,"[57, 21, 71, 90, 37, 13, 31, 15, 99, 44]",7.24,829.1000000000003,74.18870192307692,0.6755049419708741,955.8972198963165
520,3,"[27, 96, 30, 47, 48, 74, 45, 3, 81, 93]",8.92,997.6199999999998,69.89182692307692,0.7755460784985468,957.8168675899506
521,2,"[22, 89, 97, 18, 78, 0, 23, 63, 84, 59]",6.33,896.6800000000001,72.16546474358974,0.821526343241716,962.7975957393646
523,4,"[53, 75, 12, 25, 7, 43, 76, 35, 88, 51]",7.14,902.16,71.25400641025641,0.7943599262298682,965.0379555225372
525,3,"[45, 20, 27, 3, 54, 65, 81, 96, 87, 9]",8.4,1011.0199999999998,69.59134615384616,0.7346130028749124,967.0516238212585
526,2,"[19, 36, 64, 85, 18, 78, 0, 59, 63, 23]",7.95,909.6300000000001,70.08213141025641,0.8656205718333905,971.2934100627899
527,0,"[98, 1, 34, 50, 83, 29, 11, 42, 68, 10]",8.35,868.1199999999998,72.83653846153847,0.7154358999851422,971.9367570877075
530,3,"[93, 30, 27, 74, 9, 54, 65, 3, 20, 87]",8.14,1024.1599999999999,64.7235576923077,0.9330920279026031,976.2703084945679
531,2,"[85, 22, 39, 18, 41, 97, 78, 24, 60, 82]",8.66,923.2900000000001,69.95192307692308,0.8809277384709089,977.7947154045105
532,0,"[55, 83, 42, 32, 72, 98, 29, 58, 50, 68]",8.42,881.5399999999997,71.1738782051282,0.817525660380339,980.7304563522339
533,4,"[53, 92, 67, 2, 76, 80, 70, 35, 25, 62]",8.05,915.2099999999999,72.5761217948718,0.7153224486571091,983.7804400920868
535,1,"[66, 71, 79, 14, 40, 5, 15, 37, 21, 49]",8.72,842.8200000000003,73.23717948717949,0.713468475983693,985.4869983196259
536,2,"[39, 78, 18, 97, 84, 89, 64, 63, 85, 23]",7.89,936.1800000000001,71.93509615384616,0.8237547163779919,986.291384935379
537,0,"[69, 55, 10, 58, 11, 33, 98, 34, 29, 32]",6.15,892.6899999999997,73.30729166666667,0.7457733987233578,988.8073079586029
538,4,"[67, 88, 76, 92, 73, 51, 7, 70, 62, 80]",8.28,928.4899999999999,74.4891826923077,0.6717083675739093,993.7898738384247
542,2,"[18, 63, 41, 89, 46, 97, 95, 0, 23, 19]",8.67,949.85,61.6786858974359,0.9324748844672472,997.4273118972778
543,4,"[43, 73, 35, 62, 92, 7, 75, 2, 94, 51]",8.22,941.7099999999999,68.73998397435898,0.764157731563617,1002.7657115459442
547,2,"[18, 84, 19, 78, 22, 60, 97, 16, 24, 46]",7.69,962.5400000000001,74.06850961538461,0.6938478847344717,1006.2653181552887
548,4,"[76, 53, 70, 92, 51, 73, 43, 35, 7, 67]",8.24,954.9499999999999,71.80488782051282,0.6997677320853258,1012.5831434726715
553,4,"[70, 2, 75, 67, 7, 25, 62, 76, 51, 53]",7.31,967.2599999999999,64.3329326923077,0.880070936985505,1022.1449694633484
558,4,"[35, 25, 43, 80, 53, 88, 51, 7, 62, 76]",8.01,980.2699999999999,69.74158653846153,0.7537681712554052,1029.3148369789124
559,0,"[1, 33, 72, 10, 77, 50, 11, 42, 52, 34]",8.41,906.0999999999997,71.08373397435898,0.7625356553456722,1031.4457159042358
560,2,"[97, 85, 16, 24, 46, 22, 18, 36, 23, 95]",5.73,973.2700000000001,67.4579326923077,0.834747545230083,1032.6278262138367
561,3,"[45, 96, 30, 17, 8, 28, 93, 38, 91, 9]",8.38,1037.54,73.14703525641026,0.7310115293814585,1033.4821574687958
563,1,"[79, 14, 15, 57, 66, 4, 99, 44, 13, 49]",7.72,855.5400000000003,70.38261217948718,0.832257112631431,1038.310878276825
564,0,"[58, 55, 68, 52, 98, 10, 11, 29, 72, 6]",7.94,919.0399999999997,67.66826923076923,0.7924867539833753,1041.199231147766
565,2,"[84, 97, 39, 18, 0, 85, 24, 63, 60, 82]",5.86,984.1300000000001,70.91346153846153,0.7635382215181986,1042.2530114650726
567,4,"[7, 53, 35, 51, 76, 86, 43, 70, 73, 94]",8.23,993.4999999999999,65.79527243589743,0.9871123738777943,1043.4520819187164
568,1,"[40, 44, 15, 71, 56, 21, 90, 4, 49, 5]",8.9,869.4400000000003,68.69991987179488,0.8602030032720321,1046.787845134735
572,3,"[17, 9, 48, 65, 30, 38, 3, 28, 74, 54]",8.75,1051.29,68.07892628205128,0.7758819132279127,1052.77019906044
573,1,"[4, 99, 44, 14, 57, 26, 49, 13, 31, 5]",8.97,883.4100000000003,73.0068108974359,0.6904743902194195,1055.2123289108276
574,0,"[29, 58, 68, 55, 42, 52, 10, 34, 6, 1]",8.35,932.3899999999998,68.77003205128206,0.8525175666197752,1058.0378205776215
575,2,"[63, 22, 16, 85, 36, 41, 64, 61, 97, 39]",9.11,998.2400000000001,72.24559294871794,0.739969803354679,1060.2624051570892
576,4,"[53, 92, 2, 75, 86, 73, 43, 94, 62, 76]",8.23,1006.7299999999999,63.19110576923077,0.8806812694439521,1061.5891785621643
577,3,"[87, 74, 3, 96, 65, 8, 28, 9, 54, 45]",8.42,1064.71,69.43108974358974,0.7711945199049436,1062.6163277626038
578,1,"[79, 26, 56, 40, 44, 4, 99, 14, 31, 90]",9.2,897.6100000000004,65.95552884615384,0.8651146552501581,1064.2433643341064
579,0,"[34, 10, 68, 11, 98, 50, 77, 1, 29, 83]",6.19,943.5799999999998,67.87860576923077,0.9208946327368418,1067.6896464824677
580,2,"[19, 36, 95, 39, 82, 16, 89, 60, 23, 61]",9.09,1012.3300000000002,71.34415064102564,0.7647713789573083,1069.096973657608
581,4,"[7, 53, 92, 2, 62, 88, 86, 43, 67, 25]",7.38,1019.1099999999999,74.57932692307692,0.6636947301717905,1071.1041922569275
582,3,"[30, 20, 45, 74, 47, 93, 48, 28, 91, 81]",8.9,1078.6100000000001,68.4395032051282,0.7962828167738059,1071.8266639709473
583,1,"[90, 44, 56, 13, 15, 49, 26, 57, 14, 4]",9.07,911.6800000000004,72.62620192307692,0.7448877883263123,1072.76553440094
584,0,"[34, 77, 1, 6, 68, 69, 83, 11, 58, 98]",6.12,954.6999999999998,68.0088141025641,0.8705823559027451,1076.9049878120422
585,2,"[23, 82, 85, 59, 36, 97, 60, 41, 89, 63]",8.65,1025.98,73.828125,0.7052758916830405,1077.9288535118103
586,4,"[88, 73, 12, 92, 86, 70, 51, 67, 7, 43]",8.24,1032.35,72.13541666666667,0.6972022224695255,1080.0588154792786
589,0,"[55, 11, 77, 6, 10, 83, 58, 42, 1, 33]",8.35,968.0499999999998,72.89663461538461,0.742137148976326,1086.686564207077
591,2,"[61, 64, 60, 59, 82, 89, 19, 95, 84, 97]",9.1,1040.08,73.9483173076923,0.6875754422866381,1089.3691132068634
592,3,"[3, 30, 48, 81, 74, 9, 65, 93, 45, 38]",8.75,1092.3600000000001,66.8369391025641,0.857050074216647,1091.1946268081665
594,1,"[5, 71, 21, 49, 13, 15, 56, 99, 40, 90]",8.88,925.5600000000004,74.96995192307692,0.6589914415127192,1095.5773224830627
595,4,"[70, 43, 12, 94, 53, 2, 35, 25, 73, 7]",8.22,1045.57,75.20032051282051,0.6715781711615049,1097.0108482837677
596,2,"[16, 59, 0, 61, 18, 41, 64, 24, 97, 89]",9.12,1054.1999999999998,71.32411858974359,0.7050473800836465,1098.636864900589
597,3,"[45, 87, 54, 17, 3, 38, 47, 27, 74, 65]",8.86,1106.22,69.46113782051282,0.7922957287384913,1100.2675750255585
598,0,"[6, 29, 42, 10, 1, 11, 77, 33, 32, 34]",8.34,981.3899999999999,71.82491987179488,0.7160788908218726,1101.292332649231
599,1,"[40, 99, 31, 66, 21, 90, 79, 14, 37, 49]",8.71,939.2700000000004,70.01201923076923,0.7710152959976441,1104.4277365207672
600,4,"[12, 70, 86, 2, 51, 92, 94, 67, 80, 75]",8.03,1058.6,75.3505608974359,0.6341634568495628,1106.2526993751526
601,2,"[82, 95, 64, 84, 36, 89, 41, 18, 24, 61]",9.12,1068.3199999999997,73.1270032051282,0.6810260865932856,1107.986587524414
602,3,"[48, 87, 45, 27, 93, 20, 8, 30, 9, 74]",8.73,1119.95,69.81169871794872,0.75652142900687,1109.2098541259766
603,0,"[33, 69, 50, 83, 29, 68, 6, 58, 10, 72]",7.87,994.2599999999999,67.55809294871794,0.7975299671674386,1111.0131876468658
604,1,"[15, 31, 40, 37, 57, 21, 56, 26, 66, 44]",9.2,953.4700000000005,71.15384615384616,0.7911454763932105,1113.244696855545
605,4,"[86, 62, 12, 75, 88, 43, 51, 76, 80, 53]",8.01,1071.61,70.7431891025641,0.745161364475886,1115.9844374656677
606,2,"[84, 97, 19, 89, 95, 85, 41, 59, 63, 24]",8.67,1081.9899999999998,69.30088141025641,0.8875132715090727,1117.5323674678802
