Epoch,Group_ID,Selected_Clients,Client_Count,Max_Delay,Accuracy,Loss,Run_Time
1,0,11;1;42;34;98;10;55;6;52;77,10,8.36,19.981971153846153,2.2709369965088673,15.729416131973267
2,1,13;57;5;4;79;14;90;37;40;71,10,8.71,11.678685897435898,2.2981832271967177,16.12689208984375
3,2,82;24;89;97;61;36;63;39;60;84,10,9.07,9.985977564102564,2.2931307768210387,16.56857991218567
4,3,3;27;65;47;38;9;17;54;93;8,10,8.83,16.526442307692307,2.309986893947308,16.918038368225098
5,4,12;75;25;73;76;43;67;35;2;53,10,8.22,10.006009615384615,2.2999937748297667,17.32386827468872
6,2,39;63;89;59;23;85;82;24;46;22,10,5.1,9.985977564102564,2.261307505460886,22.35289168357849
7,0,83;11;58;10;42;29;52;50;32;55,10,8.36,10.586939102564102,2.3100863083814964,24.908551692962646
8,4,53;70;7;94;76;2;75;43;51;35,10,7.31,20.452724358974358,2.2288089654384513,25.681352138519287
9,1,26;13;5;31;56;15;79;14;66;99,10,9.04,10.006009615384615,2.2614065622672057,26.40398907661438
10,3,9;27;91;30;93;87;28;20;47;38,10,8.82,19.821714743589745,2.359291834708972,26.80211615562439
11,2,18;24;84;46;95;64;60;63;97;22,10,7.89,19.21073717948718,2.2366852148985252,30.836123943328857
12,0,29;34;42;68;69;50;33;32;11;10,10,8.34,26.812900641025642,2.3366555006076126,34.17483878135681
13,4,88;86;12;7;76;92;94;70;75;51,10,7.52,28.395432692307693,2.0443863517198806,34.681554555892944
14,1,13;56;90;66;37;15;71;4;44;5,10,8.6,18.719951923076923,2.296694810573871,35.589622259140015
15,3,91;38;47;17;45;28;9;30;3;20,10,8.86,16.846955128205128,2.304496373885717,36.30307984352112
16,2,78;23;97;19;41;89;24;22;95;60,10,8.67,19.69150641025641,2.2218849658966064,40.13471055030823
17,0,32;83;77;1;50;98;34;72;6;68,10,7.88,19.881810897435898,2.081520546705295,42.76713728904724
18,4,67;53;7;92;80;94;88;75;86;73,10,8.26,27.213541666666668,1.9375396905801234,43.58565163612366
19,1,90;15;99;71;37;13;79;66;40;26,10,9.06,38.932291666666664,1.942470330458421,45.20745515823364
20,3,28;91;96;45;54;47;74;27;30;38,10,8.85,27.954727564102566,2.1181337298491063,45.86705708503723
21,2,63;19;36;89;18;46;0;85;41;95,10,8.67,26.392227564102566,2.0630998947681527,49.501818895339966
22,0,1;10;6;34;77;98;32;69;42;11,10,8.35,34.59535256410256,1.9328953746037605,51.75521159172058
23,4,62;86;51;35;73;67;76;53;25;80,10,8.25,40.29447115384615,1.6600163242755792,52.4782338142395
24,1,57;26;14;79;44;90;21;99;49;31,10,8.97,29.857772435897434,1.7344470742421272,55.207003116607666
25,3,8;17;96;54;47;87;65;91;93;48,10,8.88,30.138221153846153,1.883000543484321,55.69009852409363
26,2,24;82;63;22;61;23;39;89;19;84,10,9.08,24.58934294871795,1.9698418241280775,59.22407674789429
27,0,10;69;11;6;52;42;1;72;77;98,10,8.43,47.365785256410255,1.8193860084582598,61.06537318229675
28,4,76;86;92;51;94;88;2;12;80;75,10,8.03,37.239583333333336,1.5721584038856702,61.3989462852478
29,1,56;37;66;40;26;49;57;90;44;31,10,9.2,24.10857371794872,1.8175265116569324,65.14140224456787
30,3,20;28;45;93;8;91;48;38;3;27,10,8.75,35.56690705128205,1.8258167933195064,65.59412837028503
31,2,16;97;84;64;78;89;23;95;39;85,10,7.89,27.534054487179485,2.09276415904363,67.72504830360413
32,0,32;10;83;34;33;6;50;11;58;52,10,7.61,28.99639423076923,1.9049788086842268,69.23678278923035
33,4,7;12;76;70;80;35;25;86;43;75,10,8.03,52.09334935897436,1.4332713041550074,70.05875420570374
34,3,96;93;17;9;28;38;20;87;27;8,10,8.03,31.96113782051282,1.6461131970087688,74.36258840560913
35,1,37;56;15;40;31;21;90;5;4;66,10,8.87,25.89142628205128,1.689803231985141,74.92731094360352
36,2,36;59;41;23;63;82;89;0;46;61,10,9.11,41.37620192307692,1.4914134404598138,77.36388087272644
37,0,83;50;11;29;72;6;68;55;42;10,10,8.4,29.627403846153847,1.7653708733045137,78.20374321937561
38,4,62;67;51;70;25;86;76;35;94;53,10,7.31,48.37740384615385,1.382018737303905,78.64285659790039
39,3,38;8;9;65;96;3;74;27;91;47,10,8.83,43.52964743589744,1.615506201218336,83.99449181556702
40,1,37;21;66;57;99;4;5;56;13;79,10,8.63,38.21113782051282,1.5921266980660267,84.48952651023865
41,2,16;59;84;82;22;61;89;97;78;23,10,9.08,34.15464743589744,1.7924175659815471,87.31387519836426
42,0,6;55;33;34;52;98;32;42;77;50,10,8.36,36.458333333333336,1.7557716721143477,87.85721516609192
43,4,35;53;43;88;80;51;2;12;86;76,10,8.01,37.51001602564103,1.4440711874228258,88.32625722885132
44,3,30;38;27;17;54;65;3;96;87;48,10,8.75,45.37259615384615,1.5574225279001088,93.37324380874634
45,1,66;49;40;31;14;4;44;99;26;21,10,9.11,48.046875,1.4652028527015295,94.29098105430603
46,2,39;18;97;59;78;60;46;0;16;22,10,6.33,38.31129807692308,1.4626584603236272,94.62970328330994
47,0,32;42;6;11;50;33;98;55;58;68,10,8.34,37.37980769230769,1.5971906689497142,96.98538541793823
48,4,88;25;75;51;35;2;73;86;76;62,10,8.22,45.592948717948715,1.3669700821240742,97.39063453674316
49,3,91;28;48;65;9;47;27;45;87;74,10,8.9,48.38741987179487,1.303450081592951,102.91245293617249
50,1,14;40;79;90;44;26;21;57;15;37,10,9.09,41.88701923076923,1.4042261365132453,104.14406061172485
51,2,22;24;61;60;23;41;85;0;97;63,10,9.1,48.81810897435897,1.3007655831483693,104.54580879211426
52,4,43;12;67;70;7;76;75;25;86;35,10,7.34,52.75440705128205,1.2071145069904816,105.27936244010925
53,0,33;68;52;69;34;72;77;11;42;83,10,8.41,38.37139423076923,1.5859670516772149,106.0027072429657
54,3,30;28;20;3;8;17;96;45;81;65,10,8.43,39.743589743589745,1.4838630312528365,111.9418478012085
55,1,57;26;56;71;90;14;13;44;4;5,10,9.05,43.49959935897436,1.5146268269954584,114.14156794548035
56,2,61;36;23;78;63;16;95;19;85;18,10,9.1,41.72676282051282,1.4648579007539995,114.71434950828552
57,0,69;32;72;98;29;58;11;52;77;42,10,8.45,37.04927884615385,1.7521685759226482,115.29566097259521
58,4,80;88;70;94;67;76;73;62;51;75,10,8.25,42.708333333333336,1.3386319004572356,115.64656066894531
59,3,81;30;38;74;9;48;20;17;65;27,10,8.73,50.0,1.226945161819458,121.30244445800781
60,0,68;58;1;83;34;77;32;29;33;52,10,7.61,45.36258012820513,1.282166560490926,123.80820059776306
61,1,44;90;13;15;79;14;26;49;66;57,10,8.97,45.88341346153846,1.3686084441649609,124.4580750465393
62,2,18;61;95;46;82;63;89;16;19;78,10,9.11,48.36738782051282,1.4222834217242706,124.90221571922302
63,4,92;94;53;86;25;35;51;88;2;75,10,7.38,58.102964743589745,1.1095982553103032,125.29459857940674
64,3,47;54;27;74;20;45;38;3;28;87,10,8.86,55.37860576923077,1.155091758721914,130.7431046962738
65,0,98;1;10;68;77;72;34;69;83;29,10,7.9,57.732371794871796,1.167058744491675,132.2547562122345
66,2,39;18;64;0;82;16;59;36;46;84,10,7.89,43.02884615384615,1.3898378946842291,133.37498807907104
67,1,56;44;26;66;21;71;99;79;15;49,10,9.07,37.92067307692308,1.5121346391164339,134.1654109954834
68,4,7;2;53;51;76;92;67;12;25;73,10,8.24,61.328125,1.0823633747223096,134.58502984046936
69,3,81;17;28;74;38;54;27;9;45;48,10,8.73,46.85496794871795,1.2945599525402753,140.24683356285095
70,0,11;32;50;98;77;1;29;69;52;33,10,7.62,61.64863782051282,1.1579799804932032,140.67357277870178
71,2,60;24;18;84;36;19;41;82;97;78,10,8.68,50.671073717948715,1.2127169126119368,142.58644342422485
72,4,86;25;76;73;70;88;53;94;12;51,10,8.23,56.41025641025641,1.063112117541142,143.56457233428955
73,1,5;49;57;90;99;37;44;21;4;26,10,8.96,54.557291666666664,1.1189016103744507,144.08162593841553
74,3,27;87;38;81;74;28;65;48;45;20,10,8.74,51.22195512820513,1.182726902839465,149.63318753242493
75,0,52;34;10;42;69;83;11;68;50;98,10,8.36,54.20673076923077,1.2059035576306856,150.15620970726013
76,2,95;60;46;0;64;89;23;84;19;78,10,7.95,59.52524038461539,1.1005779932706783,151.0677170753479
77,4,62;70;94;88;86;2;80;25;7;73,10,8.25,53.60576923076923,1.0523325648063269,152.39574813842773
78,1,57;71;31;90;44;49;79;56;4;5,10,8.63,56.61057692307692,1.1836811831364265,153.32600617408752
79,0,77;55;68;52;32;83;34;29;98;72,10,7.94,43.89022435897436,1.4036097205602205,159.00481057167053
80,2,36;19;24;46;95;82;23;89;84;59,10,7.67,59.03445512820513,1.0825768961356237,159.61383390426636
81,3,45;30;54;93;96;47;81;27;87;38,10,8.83,48.547676282051285,1.2308130952028127,160.31121611595154
82,4,86;62;88;67;7;76;25;35;75;43,10,7.14,58.74399038461539,1.109617713934336,160.77786016464233
83,1,21;40;4;15;71;79;57;37;66;13,10,8.72,57.00120192307692,1.1992553174495697,162.60188388824463
84,0,72;11;1;50;34;69;68;32;10;77,10,7.87,57.28165064102564,1.153926907441555,167.64550304412842
85,2,39;64;19;18;60;95;85;16;78;63,10,7.96,51.96314102564103,1.2554666079007661,168.4820728302002
86,4,53;88;75;80;86;94;35;67;51;92,10,8.01,54.31690705128205,1.0869579972364964,169.63578724861145
87,3,93;45;9;30;17;38;54;28;96;48,10,8.74,55.86939102564103,1.112098330870653,170.10270953178406
88,1,99;5;14;26;44;79;15;66;90;13,10,8.94,58.092948717948715,1.1506469272650206,172.1137659549713
89,0,34;32;10;83;1;33;98;55;50;58,10,5.68,59.875801282051285,1.0806050178332207,173.92506909370422
90,2,41;16;36;97;85;63;18;89;82;22,10,8.66,46.88501602564103,1.3726158294922266,177.75212359428406
91,4,94;51;76;25;62;86;70;12;35;73,10,8.23,54.41706730769231,1.0810635930452592,178.45940685272217
92,3,9;8;27;45;87;30;93;74;48;20,10,8.73,59.88581730769231,1.035690962504118,179.39147329330444
93,1,56;37;79;71;31;5;40;4;26;21,10,9.21,50.15024038461539,1.3180240835898962,181.9121081829071
94,0,42;1;10;34;52;68;50;58;83;29,10,8.35,50.93149038461539,1.207358459631602,182.8243453502655
95,2,84;16;23;64;78;63;39;89;41;24,10,8.67,38.48157051282051,1.7810858304683979,187.16437888145447
96,4,86;12;94;73;51;43;76;70;7;92,10,8.24,48.567708333333336,1.174178651510141,187.59044313430786
97,3,47;65;81;45;54;93;91;38;3;30,10,8.85,49.01842948717949,1.3836649732711988,188.80134963989258
98,1,13;44;37;90;5;56;26;79;4;49,10,9.04,59.94591346153846,1.0543503852990956,191.7728066444397
99,0,69;68;6;33;42;32;50;34;52;55,10,8.34,47.88661858974359,1.1677024486737373,192.23362255096436
100,4,53;43;67;2;62;51;7;25;75;94,10,6.14,63.772035256410255,0.9794394243986179,194.34956622123718
101,2,16;24;39;82;22;41;63;64;97;0,10,8.67,43.94030448717949,1.349512823117085,196.3746678829193
102,3,17;20;81;45;38;28;65;30;54;96,10,8.39,54.45713141025641,1.1233085202865112,197.79203009605408
103,0,42;68;52;98;83;1;29;55;58;50,10,8.36,60.75721153846154,1.0493230177805974,201.28012800216675
104,1,66;90;15;56;14;40;37;49;13;5,10,8.88,58.84415064102564,1.1011974521172352,201.7824957370758
105,4,94;86;35;80;62;53;43;75;92;70,10,8.03,55.48878205128205,1.1497473021348317,202.9133656024933
106,2,60;63;46;24;36;97;84;61;0;23,10,9.07,49.739583333333336,1.084981503394934,206.05848002433777
107,3,81;54;93;20;96;3;9;38;45;27,10,8.39,57.37179487179487,1.0739373832176893,206.7865903377533
108,0,11;69;98;83;1;55;10;33;52;58,10,7.61,59.82572115384615,1.0924703906743953,209.52145528793335
109,4,92;75;70;86;76;62;2;67;7;25,10,7.51,63.40144230769231,1.036353417696097,211.26695466041565
110,1,13;71;37;44;40;49;26;90;5;21,10,9.07,59.294871794871796,1.0273789511277125,211.8275899887085
111,0,34;77;68;32;10;69;6;50;33;55,10,5.74,60.52684294871795,0.9579720986195099,216.08053708076477
112,2,89;95;41;36;18;61;19;78;85;84,10,9.14,58.45352564102564,1.0903858175644507,216.5086977481842
113,3,45;3;8;47;91;20;27;65;28;9,10,8.86,60.677083333333336,0.9911486842693427,216.86819624900818
114,4,53;86;35;94;92;70;88;80;75;2,10,8.03,59.264823717948715,0.97962287068367,219.88737297058105
115,1,66;40;21;13;31;79;90;15;44;26,10,9.06,58.79407051282051,1.046535244354835,221.49404525756836
116,0,42;69;50;33;72;68;34;6;11;83,10,8.38,50.100160256410255,1.0900083810855181,225.0587556362152
117,2,84;59;97;41;85;0;60;39;82;89,10,8.66,54.216746794871796,1.0720669306241548,225.76319217681885
118,3,8;81;45;30;48;17;47;74;91;20,10,8.89,62.77043269230769,0.9691685499289097,226.36819076538086
119,4,35;25;7;67;75;53;2;86;43;12,10,6.41,57.69230769230769,1.057804476756316,227.03054976463318
120,1,13;40;44;57;99;14;66;37;21;49,10,8.72,61.85897435897436,0.9901428803419455,230.7660892009735
121,2,63;18;22;36;60;82;59;95;84;24,10,5.81,55.939503205128204,1.0517088900773952,232.19466400146484
122,0,77;42;32;83;69;68;34;29;98;6,10,8.36,58.45352564102564,1.1247261586861732,234.02276754379272
123,4,94;75;73;25;70;86;53;2;67;62,10,8.22,65.14423076923077,1.052135216884124,236.0451738834381
124,3,3;38;91;17;74;27;47;48;65;20,10,8.91,59.44511217948718,1.0391099468255653,236.6977140903473
125,1,44;31;13;66;71;49;15;99;26;5,10,8.95,60.30649038461539,1.0184263059726129,240.32890582084656
126,2,22;16;95;41;64;19;82;36;63;39,10,8.67,55.989583333333336,1.2479154223050826,241.45170974731445
127,0,29;58;69;55;52;72;68;42;33;50,10,8.41,50.651041666666664,1.2453425832283802,242.9653561115265
128,4,35;76;25;86;67;51;94;2;43;88,10,7.13,64.15264423076923,0.9468730176106478,243.7886688709259
129,3,74;96;30;48;17;47;27;38;93;65,10,8.9,55.79927884615385,1.2200802534054487,246.23150777816772
130,0,33;10;98;77;68;69;11;32;83;50,10,6.14,53.10496794871795,1.1186843025378692,249.95640754699707
131,1,5;56;37;26;99;57;31;66;44;14,10,9.04,56.40024038461539,1.1174632685306745,250.53302693367004
132,2,89;97;85;0;16;46;36;22;60;41,10,8.65,53.97636217948718,1.0353915569109795,250.86362218856812
133,4,2;62;35;88;92;86;75;12;7;94,10,7.39,57.7724358974359,0.9845772377955608,251.7873556613922
134,3,20;3;48;30;47;93;9;96;74;65,10,8.92,60.837339743589745,1.0219776607476747,255.7239453792572
135,0,68;77;11;10;34;69;58;32;42;50,10,8.34,48.547676282051285,1.248696356247633,258.9662489891052
136,1,14;66;79;31;40;4;49;44;37;15,10,8.72,56.31009615384615,1.1267333282874181,259.79536294937134
137,4,80;12;92;70;67;88;7;76;35;94,10,8.06,65.3545673076923,0.9048420809782468,260.5700030326843
138,2,63;89;0;16;64;60;61;19;36;59,10,9.1,62.52003205128205,0.9875660477540432,261.11553406715393
139,3,93;91;47;54;45;30;38;81;28;8,10,8.83,66.29607371794872,0.906213627411769,265.16012930870056
140,0,11;83;33;68;34;98;77;32;69;58,10,6.14,58.38341346153846,1.0851860764699104,265.86301445961
141,1,57;14;44;99;21;79;15;66;13;31,10,7.15,57.84254807692308,1.001450994075873,267.5840473175049
142,4,12;94;92;88;51;7;73;75;43;86,10,8.23,60.857371794871796,0.9727335618092463,269.32211208343506
143,2,82;16;84;97;85;46;19;61;23;64,10,9.1,64.453125,0.9278736359033829,270.74918818473816
144,3,65;8;45;91;48;93;87;38;17;9,10,8.73,59.39503205128205,0.9889798790980608,274.845183134079
145,0,72;34;11;55;68;42;32;6;29;50,10,8.4,51.252003205128204,1.1463583188179212,275.3810513019562
146,1,31;57;4;37;79;13;15;49;56;21,10,8.65,48.21714743589744,1.275815526644389,276.80552077293396
147,4,73;2;43;35;67;70;51;7;12;92,10,8.24,57.36177884615385,0.9941609417780851,278.0961034297943
148,2,18;78;24;60;61;63;46;23;64;22,10,9.09,65.14423076923077,0.8989271085995895,280.4061908721924
149,3,47;93;9;8;20;91;54;45;3;96,10,8.84,57.83253205128205,0.9717640387706268,284.3590052127838
150,0,10;42;69;68;34;50;77;33;29;11,10,8.34,53.76602564102564,1.062672686882508,284.7608938217163
151,4,88;67;7;53;51;92;2;75;25;35,10,7.38,59.875801282051285,1.058558042996969,286.2995226383209
152,1,79;14;49;57;5;15;44;56;40;31,10,8.91,61.54847756410256,0.9460292343909924,286.82854533195496
153,2,24;22;39;41;46;19;0;64;59;97,10,8.67,67.25761217948718,0.8823254704475403,289.6906957626343
154,0,1;69;10;52;50;33;83;68;72;55,10,7.9,62.59014423076923,0.9796409263060644,293.38827657699585
155,3,27;20;54;30;48;8;28;81;3;65,10,8.75,64.01241987179488,0.9505726916667743,293.82049655914307
156,4,67;25;75;2;43;12;88;94;53;80,10,8.0,63.48157051282051,0.9657694529264401,294.8982195854187
157,1,13;57;14;31;26;40;66;37;5;56,10,9.21,61.87900641025641,1.0197881658871968,296.6289987564087
158,2,41;46;36;95;23;18;78;19;39;63,10,8.68,69.5713141025641,0.8708579975825089,298.9695727825165
159,0,33;55;83;29;11;6;10;72;69;58,10,7.88,58.02283653846154,1.0819007089504828,301.91047382354736
160,3,96;20;9;27;81;30;54;45;65;74,10,8.37,58.35336538461539,1.0076710505363269,302.74343514442444
161,4,94;70;92;35;53;7;80;75;88;86,10,8.03,62.46995192307692,0.9320058532250233,303.47786021232605
162,1,37;5;49;13;15;31;57;4;79;21,10,7.7,64.7235576923077,0.8700843071326231,304.91157722473145
163,2,41;18;89;95;78;60;63;16;36;82,10,8.67,54.87780448717949,1.1184493952836745,308.2576024532318
164,0,98;33;52;72;42;10;1;34;6;32,10,8.42,61.067708333333336,1.0948819059592028,310.9851293563843
165,3,9;87;27;8;30;48;81;65;38;74,10,8.73,67.1474358974359,0.8713823579824888,312.2652235031128
166,4,43;73;92;67;51;80;75;94;70;86,10,8.26,54.90785256410256,1.0531125221496973,312.7024564743042
167,1,5;44;13;90;99;37;71;26;15;56,10,9.01,62.94070512820513,1.0771482212421222,314.5333688259125
168,2,95;85;22;46;18;89;59;41;97;78,10,8.66,63.541666666666664,0.89515814720056,317.4697940349579
169,0,58;29;10;50;42;33;52;32;77;69,10,8.36,53.07491987179487,1.1196950758114839,319.9106373786926
170,4,86;51;53;35;12;7;94;76;62;70,10,7.33,56.48036858974359,1.019206167031557,320.6530923843384
171,3,9;65;87;48;3;27;20;96;17;74,10,8.74,59.61538461538461,0.9960985542872013,321.56648993492126
172,1,79;5;44;15;40;26;13;56;49;66,10,9.2,64.31290064102564,0.9790668655664493,324.2952814102173
173,2,23;63;16;61;59;36;95;41;60;84,10,9.11,60.056089743589745,1.0586321705426924,327.1347999572754
174,0,69;34;83;50;58;98;77;11;32;72,10,7.89,62.19951923076923,1.0516460942916381,328.4623727798462
175,4,80;94;67;75;62;92;51;12;25;88,10,8.01,65.90544871794872,0.9580432925468836,329.1854090690613
176,3,20;38;8;81;48;93;91;87;74;65,10,8.72,68.93028846153847,0.8602402149102627,330.8098564147949
177,1,40;13;21;37;31;71;90;26;5;14,10,9.07,62.9306891025641,0.9167802884028509,333.9472508430481
178,0,10;55;34;1;32;6;83;52;69;98,10,7.61,68.03886217948718,0.9713539901452187,336.88942432403564
179,2,63;59;0;61;16;60;78;95;19;24,10,9.09,57.532051282051285,1.0342571009428074,337.4352958202362
180,4,35;7;67;86;73;76;12;80;53;70,10,8.27,59.064503205128204,1.0304566163283129,338.06533312797546
181,3,96;3;9;93;38;17;65;91;81;45,10,8.4,57.86258012820513,1.0489323804011712,339.80989503860474
182,1,79;57;14;40;99;15;5;4;66;26,10,9.1,64.29286858974359,0.9492175838886163,343.6502184867859
183,0,69;10;11;72;50;42;1;52;68;98,10,8.41,65.60496794871794,0.8768096917714828,345.88658571243286
184,4,12;88;73;94;62;80;76;75;92;2,10,8.26,64.87379807692308,0.9526004607860858,347.1538872718811
185,2,36;22;41;61;0;59;97;85;18;46,10,9.11,68.7099358974359,0.8443128886895302,347.6532905101776
186,3,54;81;8;96;48;20;93;3;27;91,10,8.73,64.71354166666667,0.8977464689658239,349.1695647239685
187,1,49;31;14;44;13;4;21;37;56;66,10,8.64,62.46995192307692,1.0326621861029894,352.9068100452423
188,0,69;72;32;29;6;55;58;34;1;83,10,7.87,61.047676282051285,1.100165340380791,354.3321988582611
189,4,51;7;94;92;43;35;62;88;75;53,10,7.38,66.54647435897436,0.9023590179590079,355.16628432273865
190,2,39;16;89;24;41;59;95;46;22;78,10,8.66,60.94751602564103,1.04818650163137,356.9032344818115
191,3,48;65;54;74;91;27;9;30;96;81,10,8.73,53.515625,1.0659006902804742,358.42889404296875
192,0,83;50;52;11;6;32;77;29;55;34,10,7.61,62.98076923076923,0.9039445848037035,362.672744512558
193,1,49;79;37;13;99;26;5;57;40;71,10,9.09,63.23116987179487,0.9162731575660217,363.052622795105
194,2,39;89;16;18;60;59;78;23;0;85,10,6.34,59.61538461538461,0.9796445400286944,364.0596101284027
195,4,76;43;80;73;53;2;86;92;67;51,10,8.26,56.2099358974359,1.0922843363040533,364.4156165122986
196,3,96;74;8;20;9;17;54;47;27;48,10,8.88,63.14102564102564,0.8586105398642712,367.9404146671295
197,0,58;6;29;69;32;72;34;83;50;10,10,7.88,62.51001602564103,1.0253398792865949,371.07939624786377
198,1,79;49;56;44;71;15;14;5;4;13,10,8.64,62.84054487179487,0.968954174946516,372.32012152671814
199,4,67;86;51;25;12;76;7;53;80;73,10,8.25,66.20592948717949,0.8770751143113161,373.35549306869507
200,2,64;78;60;82;19;39;85;63;84;41,10,8.68,68.67988782051282,0.8435219526290894,373.79549193382263
201,3,9;47;48;96;45;74;20;87;91;93,10,8.89,62.40985576923077,0.9068968632282355,377.4160010814667
202,0,32;55;77;34;6;11;58;10;68;72,10,7.88,59.475160256410255,0.9679096402266086,379.5277056694031
203,2,89;18;63;97;78;59;22;23;60;95,10,6.33,59.94591346153846,0.9699112948698875,380.658314704895
204,4,67;75;86;76;92;51;94;7;12;43,10,7.44,59.39503205128205,1.091864024217312,381.5882866382599
205,1,4;49;90;66;56;37;13;40;5;44,10,8.88,67.02724358974359,0.8773642923587408,382.11732387542725
206,3,65;87;8;17;20;81;9;96;27;93,10,7.02,69.59134615384616,0.8309985001881918,384.9605567455292
207,0,55;77;50;10;29;11;52;42;69;72,10,8.42,56.63060897435897,1.007276868973023,388.6089541912079
208,4,70;7;2;12;88;94;75;67;35;25,10,7.25,67.23758012820512,0.8856718807648389,389.4590229988098
209,2,89;41;85;82;18;78;23;22;84;46,10,8.66,69.2207532051282,0.8733994678044931,390.3376512527466
210,1,99;57;4;71;66;44;37;15;90;49,10,7.71,67.5380608974359,0.8660959119980152,390.7764081954956
211,3,81;30;54;45;74;8;48;3;9;93,10,8.74,66.2860576923077,0.8807499026640867,394.32141971588135
212,0,68;72;69;33;32;50;10;77;55;52,10,7.91,63.92227564102564,0.8643090281731043,397.16663432121277
213,4,75;35;73;25;43;86;53;7;92;94,10,8.23,62.03926282051282,0.9861336686672308,398.4973883628845
214,2,36;22;19;16;41;60;61;97;78;18,10,9.14,62.610176282051285,0.9423866478296427,400.25556921958923
215,1,44;99;26;21;31;37;66;56;15;49,10,9.05,60.84735576923077,0.9435512278324518,400.65161299705505
216,3,3;9;54;87;74;17;81;45;27;96,10,8.39,67.3076923076923,0.8871654600669177,403.3152005672455
217,0,6;50;72;77;29;42;1;98;33;10,10,8.42,67.3076923076923,0.8887436573322003,406.163690328598
218,4,62;73;75;92;2;51;80;67;94;25,10,8.25,66.015625,0.8602812412457589,407.29222655296326
219,1,14;15;99;56;21;71;66;37;57;13,10,8.64,59.59535256410256,1.0275208468620594,410.0380482673645
220,2,59;82;41;18;60;78;63;39;61;89,10,9.12,64.453125,0.8569254409044217,410.49069356918335
221,3,28;87;54;93;8;3;74;9;48;27,10,8.73,60.92748397435897,0.9836840996375451,412.6176106929779
222,0,72;77;69;29;50;42;10;32;83;55,10,8.41,53.595753205128204,1.1456351318420508,415.1664400100708
223,4,43;75;67;70;62;76;80;92;53;88,10,8.04,65.8954326923077,0.8885497993383652,415.8993515968323
224,1,40;71;4;49;21;44;5;26;99;15,10,9.09,62.47996794871795,0.9196640321841607,419.776517868042
225,2,97;89;0;85;64;39;36;16;41;78,10,8.67,54.967948717948715,1.0360774902197032,420.30390882492065
226,3,27;87;54;20;30;3;45;48;8;17,10,8.75,71.25400641025641,0.7983292715671735,421.9376654624939
227,0,1;69;52;68;10;33;55;11;72;42,10,8.4,66.18589743589743,0.9094880276765579,424.50047850608826
228,4,86;7;35;51;62;43;70;53;80;94,10,8.01,57.88261217948718,0.9929175674915314,424.9280917644501
229,1,44;21;66;99;37;90;71;49;56;15,10,8.62,65.17427884615384,0.935904344687095,428.98369312286377
230,2,85;64;24;36;39;82;41;97;22;60,10,8.66,61.93910256410256,1.0591909396342742,429.60837721824646
231,3,45;28;81;47;91;27;38;54;48;20,10,8.89,67.20753205128206,0.8207099498846592,431.4341459274292
232,0,50;11;58;77;68;32;72;10;29;1,10,7.89,65.21434294871794,0.8934257374360011,432.9572925567627
233,4,67;12;73;80;70;35;88;53;25;86,10,8.25,67.01722756410257,0.8742947991077716,433.77990341186523
234,1,90;37;99;15;5;40;49;57;14;44,10,8.69,67.5380608974359,0.8431294484016223,438.4212386608124
235,2,16;95;78;36;85;97;19;61;23;59,10,9.09,61.227964743589745,0.9773987768552242,439.2436611652374
236,3,81;17;20;3;27;28;47;30;54;65,10,8.86,67.15745192307692,0.7985411767776196,440.8720407485962
237,0,33;50;52;83;77;1;58;6;69;72,10,7.91,64.64342948717949,0.9334297944337894,441.4970967769623
238,4,53;92;7;43;51;76;12;2;80;94,10,8.03,63.201121794871796,0.8745606511067121,442.42106223106384
239,1,21;40;5;4;15;90;57;79;99;66,10,8.7,65.7051282051282,0.910535277464451,447.83023858070374
240,2,63;89;82;78;64;22;85;97;95;19,10,7.94,63.73197115384615,0.8744100431601206,448.2402307987213
241,3,17;47;27;74;38;48;9;3;87;91,10,8.89,61.848958333333336,0.9135386523527976,450.5620665550232
242,0,50;33;32;58;68;83;42;77;6;69,10,8.34,59.13461538461539,0.9867570537787217,451.1239824295044
243,4,25;43;35;86;92;94;2;88;51;76,10,7.42,69.63141025641026,0.8457940488289564,451.4536085128784
244,1,66;37;44;40;71;49;99;4;15;21,10,8.72,68.05889423076923,0.828088294237088,457.321142911911
245,2,97;36;16;19;63;41;23;60;46;39,10,8.66,64.23277243589743,0.8914502094953488,457.69384360313416
246,3,45;17;96;48;30;93;9;81;65;54,10,8.74,56.10977564102564,0.9977944867733197,460.36801981925964
247,0,55;68;72;33;58;11;52;50;6;42,10,8.4,63.92227564102564,0.8975954162768829,460.8994140625
248,4,80;88;73;12;94;67;7;2;62;70,10,8.25,66.94711538461539,0.8323277059273843,461.29815340042114
249,2,97;84;64;18;78;63;16;82;85;39,10,7.9,59.20472756410256,0.9845092648114914,466.1445007324219
250,1,26;90;15;21;71;57;37;31;5;14,10,8.96,68.7099358974359,0.8062983682522407,466.87401390075684
251,3,65;74;8;93;45;48;3;28;20;96,10,8.77,69.07051282051282,0.8203815382260543,470.0446116924286
252,0,33;10;6;68;32;55;77;42;1;58,10,8.34,65.81530448717949,0.8814597381995275,470.607834815979
253,4,86;7;67;76;12;75;80;70;73;51,10,8.27,65.00400641025641,0.8445357695603982,470.9781560897827
254,2,59;60;63;95;85;18;22;97;16;82,10,5.78,64.1025641025641,0.8848843093101795,472.5113527774811
255,1,90;56;79;15;49;14;4;99;71;31,10,8.64,58.693910256410255,1.1356211923635924,476.05848121643066
