Epoch,Group_ID,Selected_Clients,Accuracy,Loss,Run_Time,Simulation_Time
545,1,"[4, 56, 5, 26, 13, 31, 79, 37, 40, 57]",53.90625,1.4023515352836022,4392.131049156189,2791.311199815341
546,2,"[63, 64, 0, 18, 39, 78, 22, 23, 61, 85]",52.41386217948718,1.3767634477370825,4399.735915899277,2284.1903075311316
547,0,"[33, 29, 1, 42, 77, 6, 69, 32, 34, 98]",52.233573717948715,1.4238163798283308,4407.609565973282,2685.44944892229
548,3,"[45, 3, 8, 91, 20, 17, 74, 81, 38, 54]",54.20673076923077,1.3375737162736745,4415.446617126465,2107.939605425512
549,4,"[12, 51, 2, 67, 92, 7, 70, 35, 94, 80]",48.18709935897436,1.5049093854733002,4423.343913078308,388.2843864153634
550,1,"[44, 57, 4, 21, 66, 49, 40, 99, 37, 90]",50.94150641025641,1.4290312024263234,4430.993442296982,2814.317987177705
551,0,"[50, 6, 1, 68, 42, 77, 29, 98, 58, 10]",54.016426282051285,1.3548149833312402,4438.795763492584,2706.1120934975393
552,2,"[59, 78, 0, 84, 19, 23, 24, 97, 95, 85]",56.9911858974359,1.2741584991797423,4446.451393127441,2300.986261296966
553,3,"[74, 17, 3, 27, 20, 93, 9, 30, 91, 81]",48.94831730769231,1.4771514534950256,4454.078829050064,2123.363995898288
554,1,"[31, 49, 4, 13, 71, 66, 21, 44, 56, 15]",44.44110576923077,1.74475051348026,4462.196213960648,2835.3470795462244
555,0,"[42, 69, 1, 58, 55, 6, 50, 11, 68, 32]",52.39383012820513,1.4748276533224645,4470.399482965469,2724.942755060343
556,2,"[46, 19, 0, 60, 63, 84, 22, 18, 64, 82]",48.697916666666664,1.5183412768901923,4478.0216727256775,2317.7822150628003
557,3,"[17, 93, 3, 96, 74, 38, 47, 9, 30, 81]",49.38902243589744,1.5078284923846905,4485.568646669388,2140.4275473757316
558,4,"[2, 62, 7, 12, 73, 88, 25, 86, 51, 35]",58.283253205128204,1.165765377191397,4493.471773386002,401.71118335057247
559,0,"[55, 11, 1, 10, 42, 6, 34, 52, 83, 33]",50.490785256410255,1.418501575787862,4501.6366057395935,2743.773416623147
560,1,"[4, 14, 5, 21, 49, 31, 71, 99, 56, 40]",43.12900641025641,1.8339590078745134,4509.531725883484,2858.3538669085888
561,2,"[63, 23, 0, 89, 64, 19, 60, 24, 46, 41]",56.82091346153846,1.256189262255644,4516.9442801475525,2334.5781688286347
562,3,"[81, 17, 3, 9, 30, 8, 38, 47, 74, 27]",57.08133012820513,1.2365094438577309,4524.883816480637,2157.491098853175
563,0,"[68, 33, 1, 50, 69, 55, 11, 77, 58, 32]",55.47876602564103,1.3054573688751612,4532.218384504318,2758.8156188302773
564,1,"[21, 14, 4, 90, 49, 13, 79, 26, 44, 71]",54.09655448717949,1.377471495897342,4540.411333799362,2879.166780861621
565,2,"[0, 85, 16, 61, 24, 18, 59, 41, 78, 95]",46.744791666666664,1.5876068533995213,4548.071191549301,2353.940293281602
566,3,"[91, 8, 3, 48, 87, 17, 30, 54, 96, 45]",39.1025641025641,2.03151826827954,4555.868633985519,2173.6922336680495
567,0,"[6, 29, 1, 98, 52, 55, 10, 83, 42, 33]",47.86658653846154,1.5728709957538507,4563.385683298111,2779.478263405527
568,4,"[7, 73, 2, 25, 94, 51, 80, 75, 12, 62]",53.776041666666664,1.3021800777851007,4571.228135347366,415.4823927103718
569,1,"[26, 40, 4, 31, 15, 71, 49, 37, 14, 56]",44.661458333333336,1.6650890570420485,4579.210153102875,2902.1735682239855
570,2,"[24, 36, 0, 23, 41, 46, 19, 22, 85, 60]",55.08814102564103,1.3045723346563487,4587.3682696819305,2370.7362470474363
571,0,"[77, 11, 1, 10, 6, 52, 72, 29, 55, 69]",36.51842948717949,2.030664378251785,4594.810353279114,2798.212260191061
572,3,"[74, 91, 3, 45, 27, 8, 20, 54, 30, 87]",52.90464743589744,1.3778517765876575,4602.240562915802,2189.1166241408255
573,1,"[4, 56, 5, 37, 79, 31, 66, 21, 13, 15]",52.90464743589744,1.3798941450241284,4609.9134793281555,2923.202660592505
574,2,"[46, 60, 0, 85, 89, 84, 16, 82, 23, 59]",54.63741987179487,1.2745717320686731,4617.382579088211,2384.576851428804
575,0,"[33, 58, 1, 72, 68, 83, 42, 11, 98, 52]",50.44070512820513,1.4097729799075005,4625.540004014969,2818.8749047663105
576,3,"[81, 30, 3, 96, 38, 74, 48, 9, 93, 17]",46.23397435897436,1.6462921041708727,4632.704409360886,2205.3177589557
577,4,"[25, 75, 2, 35, 62, 43, 53, 80, 51, 73]",61.6786858974359,1.0841159698290703,4640.9805018901825,429.25360207017115
578,1,"[26, 15, 4, 21, 57, 79, 5, 37, 14, 40]",54.407051282051285,1.349077386733813,4648.612588405609,2946.209447954869
579,0,"[34, 10, 1, 50, 32, 83, 29, 11, 69, 77]",49.709535256410255,1.5323145863337395,4656.628296613693,2835.0377117180547
580,2,"[64, 84, 0, 78, 18, 89, 36, 39, 16, 23]",44.53125,1.7772834576093233,4664.265807390213,2401.3086550884223
581,3,"[54, 87, 3, 81, 9, 91, 27, 48, 74, 96]",44.34094551282051,1.7756127760960505,4672.035286664963,2221.5188937705743
582,4,"[70, 67, 2, 62, 25, 86, 76, 7, 53, 12]",54.24679487179487,1.3287185934873729,4679.938805103302,443.74540962177304
583,0,"[42, 32, 1, 33, 58, 69, 77, 10, 72, 11]",48.67788461538461,1.4986446820772612,4688.1555025577545,2853.8683732808586
584,1,"[4, 5, 13, 26, 40, 44, 15, 14, 90, 49]",54.67748397435897,1.3228934116852589,4696.056944608688,2969.2162353172334
585,2,"[19, 78, 0, 18, 60, 24, 95, 22, 36, 64]",54.98798076923077,1.306110768746107,4703.764124155045,2418.1046088542566
586,3,"[27, 3, 8, 45, 87, 93, 47, 20, 81, 91]",52.243589743589745,1.4215514491765926,4711.34680557251,2238.582445248018
587,0,"[77, 29, 1, 50, 33, 83, 55, 34, 98, 32]",48.11698717948718,1.5320003613447533,4718.821904420853,2874.531017856108
588,1,"[15, 56, 4, 57, 49, 44, 13, 5, 31, 90]",48.717948717948715,1.5578739643096924,4726.563129901886,2990.2453276857527
589,2,"[97, 41, 0, 46, 60, 78, 16, 85, 61, 82]",51.26201923076923,1.3822164978736486,4734.806184053421,2437.466733307224
590,3,"[27, 30, 3, 74, 93, 17, 28, 47, 96, 54]",48.80809294871795,1.5140250462752123,4742.390033960342,2255.6459967254614
591,0,"[29, 77, 1, 10, 83, 98, 69, 42, 11, 32]",52.89463141025641,1.3997053106625874,4750.3048186302185,2895.1936624313576
592,1,"[90, 5, 4, 57, 79, 13, 44, 37, 49, 99]",52.25360576923077,1.4644736387790778,4758.000421524048,3008.636652828915
593,2,"[22, 89, 0, 24, 46, 78, 41, 60, 95, 23]",51.76282051282051,1.3990727601907191,4765.851283311844,2454.1985369668423
594,3,"[30, 54, 3, 48, 47, 93, 38, 27, 9, 8]",51.22195512820513,1.390499283105899,4773.993959903717,2272.709548202905
595,0,"[42, 1, 6, 72, 50, 83, 77, 33, 98, 11]",51.38221153846154,1.4095011934255943,4781.721153974533,2915.856307006607
596,4,"[92, 12, 2, 73, 25, 67, 35, 75, 80, 51]",51.38221153846154,1.4095011934255943,4789.699875831604,459.194890454695
597,1,"[40, 15, 4, 49, 56, 57, 66, 90, 71, 5]",46.55448717948718,1.66692953537672,4797.822898864746,3031.6434401912793
598,2,"[78, 16, 0, 39, 36, 97, 60, 84, 95, 64]",51.26201923076923,1.433114999379867,4805.643194198608,2470.9303406264607
599,0,"[33, 83, 1, 68, 98, 69, 55, 77, 32, 10]",54.41706730769231,1.3391716128740556,4813.259615182877,2936.5189515818565
600,3,"[93, 45, 3, 27, 9, 74, 20, 91, 38, 81]",50.36057692307692,1.4597047720199976,4821.039539337158,2288.133938675681
601,4,"[53, 51, 2, 88, 92, 70, 73, 76, 35, 43]",51.662660256410255,1.379950225353241,4829.0495138168335,474.64437128761693
602,1,"[40, 31, 4, 44, 49, 79, 21, 56, 13, 15]",48.96834935897436,1.512439944805243,4836.590874910355,3054.6502275536436
603,0,"[77, 55, 1, 6, 34, 68, 58, 42, 11, 83]",51.20192307692308,1.4522005334878578,4844.963665008545,2955.3496131446605
604,2,"[59, 46, 0, 85, 23, 89, 84, 18, 61, 41]",54.49719551282051,1.3041464579411042,4852.252762556076,2490.292465079428
605,3,"[17, 65, 3, 48, 27, 87, 30, 45, 9, 28]",52.834535256410255,1.361690742847247,4860.02779507637,2304.1972098141187
606,1,"[21, 15, 4, 90, 79, 71, 31, 57, 37, 13]",54.67748397435897,1.320885066802685,4868.090194702148,3073.041552696806
607,0,"[72, 34, 1, 6, 77, 58, 42, 29, 33, 32]",47.185496794871796,1.6263302732736638,4876.212427616119,2974.1802747074644
608,2,"[19, 97, 0, 85, 41, 36, 23, 18, 64, 24]",56.17988782051282,1.3006087908378015,4883.610363483429,2507.0884188452624
609,3,"[20, 47, 3, 87, 93, 65, 81, 74, 38, 30]",52.37379807692308,1.3736538535509355,4891.269585609436,2321.260761291562
610,1,"[26, 21, 4, 79, 15, 90, 31, 5, 71, 99]",53.49559294871795,1.4055119126270978,4899.4345688819885,3093.8544666498383
611,0,"[77, 50, 1, 98, 32, 55, 58, 42, 72, 29]",51.72275641025641,1.4356379081041386,4907.002423763275,2994.842919282714
612,2,"[82, 63, 0, 61, 19, 84, 78, 89, 22, 18]",47.81650641025641,1.5879320288315797,4914.9231724739075,2526.4505432982296
613,3,"[38, 30, 3, 74, 17, 91, 93, 9, 96, 81]",46.10376602564103,1.7135572127806835,4922.373991727829,2337.4618961064366
614,4,"[53, 51, 2, 62, 12, 75, 80, 73, 25, 43]",46.10376602564103,1.7135572127806835,4930.451782464981,488.4155806474163
615,0,"[6, 10, 1, 42, 98, 52, 55, 77, 69, 50]",55.21834935897436,1.3201564183601966,4938.689247608185,3015.5055638579634
616,1,"[56, 99, 4, 79, 14, 40, 44, 71, 21, 37]",44.21073717948718,1.8831812219742017,4946.602780818939,3116.8612540122026
617,2,"[78, 41, 0, 19, 97, 64, 59, 85, 84, 36]",54.63741987179487,1.3543439782582796,4954.498665809631,2543.246497064064
618,3,"[81, 3, 8, 45, 28, 38, 27, 91, 74, 54]",56.81089743589744,1.3035582197018158,4962.375124692917,2352.8862865792125
619,0,"[98, 10, 1, 6, 72, 34, 83, 50, 29, 68]",51.14182692307692,1.4637520420245635,4969.965260982513,3036.168208433213
620,1,"[40, 66, 4, 57, 90, 49, 26, 44, 99, 37]",53.56570512820513,1.412475966490232,4977.979187488556,3139.868041374567
621,2,"[46, 36, 0, 16, 41, 18, 78, 19, 59, 89]",51.672676282051285,1.4125758088552034,4985.754057645798,2560.0424508298984
622,3,"[28, 38, 3, 27, 9, 91, 45, 96, 30, 74]",46.15384615384615,1.6733150405761523,4993.487829208374,2369.087421394087
623,0,"[72, 42, 1, 29, 55, 83, 77, 69, 58, 6]",47.756410256410255,1.612947593896817,5000.99392747879,3054.9988699960168
624,1,"[14, 56, 4, 57, 99, 49, 79, 13, 5, 66]",47.82652243589744,1.6652655494518769,5008.713027000427,3160.897133743086
625,2,"[61, 63, 0, 36, 85, 64, 39, 41, 46, 97]",55.82932692307692,1.2921904890965192,5016.277177333832,2579.4045752828656
626,3,"[74, 45, 3, 9, 28, 93, 54, 87, 27, 8]",43.58974358974359,1.8665966529112596,5023.767022371292,2384.511811866863
627,0,"[50, 10, 1, 68, 83, 6, 11, 33, 77, 69]",52.3838141025641,1.4430440297493567,5031.539662599564,3070.041072203147
628,1,"[79, 90, 4, 71, 26, 66, 99, 37, 21, 49]",52.13341346153846,1.5047371830695715,5039.566658258438,3181.7100476961186
629,2,"[24, 16, 0, 60, 61, 23, 46, 19, 59, 78]",53.34535256410256,1.3487657660093062,5047.302106142044,2598.766699735833
630,3,"[91, 9, 3, 87, 8, 81, 17, 45, 38, 65]",53.255208333333336,1.367671543206924,5054.790904760361,2400.5750830053007
631,0,"[69, 52, 1, 55, 33, 11, 10, 83, 34, 58]",47.99679487179487,1.582801612523886,5062.378262519836,3085.035200100174
632,1,"[56, 79, 4, 49, 31, 90, 15, 26, 71, 44]",49.05849358974359,1.6165487888531807,5070.101733446121,3202.739140064638
633,2,"[22, 64, 0, 85, 60, 24, 78, 23, 61, 97]",53.74599358974359,1.413973745627281,5077.998949766159,2618.1288241888
634,3,"[81, 65, 3, 93, 20, 74, 48, 91, 96, 27]",47.3056891025641,1.6499960468365595,5085.60139465332,2416.776217820175
635,0,"[69, 34, 1, 50, 72, 32, 55, 77, 29, 11]",50.701121794871796,1.4493489922621312,5093.320146560669,3103.769196885708
636,2,"[23, 60, 0, 97, 46, 22, 24, 85, 59, 36]",57.732371794871796,1.2524184714525173,5101.328401565552,2630.8212563892475
637,1,"[99, 31, 4, 49, 56, 40, 21, 66, 15, 44]",45.67307692307692,1.7958848766791515,5108.877927064896,3225.7459274270022
638,3,"[96, 47, 3, 87, 30, 28, 74, 27, 38, 9]",51.36217948717949,1.4510675500600765,5116.477017879486,2433.8397692976187
639,0,"[11, 1, 6, 69, 68, 52, 32, 83, 72, 33]",54.92788461538461,1.312084552569267,5124.098524808884,3122.503193671242
640,2,"[22, 18, 0, 36, 95, 61, 19, 39, 64, 84]",51.31209935897436,1.4446279070316217,5131.662626981735,2650.183380842215
641,4,"[80, 70, 2, 7, 94, 25, 53, 12, 35, 86]",51.31209935897436,1.4446279070316217,5139.545644044876,502.90738819901816
642,1,"[90, 40, 4, 31, 14, 66, 99, 71, 5, 15]",50.87139423076923,1.5437567081206884,5147.131777763367,3248.7527147893666
643,0,"[42, 32, 1, 83, 33, 52, 72, 6, 69, 11]",48.8681891025641,1.52155986504677,5155.54865193367,3141.333855234046
644,2,"[39, 60, 0, 97, 95, 36, 78, 85, 82, 63]",52.13341346153846,1.4364863145045745,5162.719350576401,2666.915184501833
645,3,"[30, 81, 3, 45, 38, 20, 93, 9, 17, 8]",50.18028846153846,1.4705343903639378,5170.21549654007,2449.2641597703946
646,4,"[53, 51, 2, 76, 43, 70, 62, 80, 25, 35]",58.04286858974359,1.1659397796178474,5178.347194671631,517.39919575062
647,0,"[83, 50, 1, 68, 69, 55, 10, 34, 33, 58]",56.18990384615385,1.2747642611845946,5185.845280647278,3156.327983131073
648,1,"[56, 13, 4, 26, 44, 71, 40, 15, 31, 37]",49.18870192307692,1.6012731056946974,5193.337435722351,3271.759502151731
649,2,"[85, 61, 0, 59, 22, 95, 18, 24, 84, 82]",54.47716346153846,1.3665121656197767,5200.719690799713,2686.2773089548004
650,3,"[9, 65, 3, 8, 27, 91, 17, 96, 74, 93]",54.08653846153846,1.3622913513428125,5208.697303056717,2465.465294585269
651,0,"[32, 10, 1, 50, 11, 72, 42, 58, 98, 83]",54.35697115384615,1.3469873819595728,5216.173873186111,3176.9906277063224
652,1,"[90, 37, 4, 15, 57, 49, 5, 13, 99, 44]",53.44551282051282,1.4289694688259027,5224.110691547394,3290.150827294893
653,2,"[0, 78, 16, 36, 18, 85, 89, 24, 19, 41]",48.80809294871795,1.5114813370582385,5231.966896057129,2703.073262720635
654,3,"[28, 30, 3, 54, 47, 93, 8, 91, 17, 38]",54.32692307692308,1.295488184843308,5239.692008972168,2482.5288460627125
655,0,"[68, 6, 1, 33, 32, 55, 72, 52, 58, 69]",52.29366987179487,1.4179876385590968,5246.9314432144165,3195.7246244918565
656,4,"[7, 70, 2, 75, 92, 62, 43, 80, 73, 76]",60.77724358974359,1.1125331811415844,5255.153555393219,532.848676583542
657,1,"[56, 37, 4, 79, 49, 99, 40, 14, 71, 5]",49.05849358974359,1.5744061653430645,5262.870418310165,3313.1576146572575
658,2,"[60, 19, 0, 36, 59, 95, 16, 39, 41, 46]",55.22836538461539,1.3165286183357239,5270.794727087021,2719.869216486469
659,0,"[11, 98, 1, 55, 29, 32, 50, 52, 42, 68]",50.520833333333336,1.468775905095614,5278.394944190979,3216.387269067106
660,3,"[38, 17, 3, 28, 20, 87, 9, 93, 65, 96]",54.36698717948718,1.3298001350500646,5286.04393196106,2498.729980877587
661,4,"[7, 73, 2, 76, 88, 35, 51, 62, 53, 25]",51.15184294871795,1.3594864866672418,5294.100744009018,547.2825430372328
662,1,"[15, 49, 4, 44, 31, 21, 79, 40, 5, 14]",52.57411858974359,1.381213950805175,5301.764729499817,3336.164402019622
663,0,"[69, 77, 1, 98, 6, 50, 58, 72, 32, 42]",56.00961538461539,1.2947722780398834,5309.640068292618,3237.0499136423555
664,2,"[18, 41, 0, 23, 60, 36, 95, 64, 59, 63]",55.66907051282051,1.3204113795207097,5316.966081380844,2735.5291430298553
665,3,"[91, 96, 3, 30, 17, 9, 8, 87, 54, 74]",46.50440705128205,1.6509966911413732,5324.352151155472,2514.9311156924614
666,1,"[4, 26, 5, 99, 15, 13, 49, 37, 71, 14]",55.358573717948715,1.3144497061387086,5332.3080241680145,3356.977315972654
667,0,"[6, 69, 1, 32, 55, 77, 34, 52, 98, 11]",52.72435897435897,1.399088740348816,5340.006759643555,3257.712558217605
668,2,"[95, 60, 0, 59, 63, 23, 46, 18, 39, 24]",57.702323717948715,1.2496429826968756,5347.971836805344,2751.1890695732413
669,3,"[9, 45, 3, 17, 74, 27, 96, 48, 87, 8]",52.3838141025641,1.3956765471360622,5355.548993110657,2531.132250507336
670,4,"[43, 76, 2, 67, 88, 80, 35, 62, 94, 86]",52.56410256410256,1.3635557018793547,5362.996515750885,561.7164094909236
671,0,"[10, 69, 1, 83, 33, 34, 68, 52, 42, 11]",53.10496794871795,1.3616179059713314,5370.809269189835,3276.543219780409
672,1,"[13, 57, 4, 37, 56, 90, 26, 40, 44, 31]",51.2119391025641,1.4996920151588244,5378.4685118198395,3379.9841033350185
673,2,"[63, 0, 16, 64, 78, 18, 97, 46, 39, 95]",50.06009615384615,1.526986606610127,5386.367837190628,2767.92087323286
674,3,"[38, 48, 3, 30, 81, 87, 27, 96, 20, 17]",46.69471153846154,1.6552022359310052,5394.082236051559,2547.3333853222102
675,0,"[98, 42, 1, 6, 52, 10, 69, 50, 68, 33]",56.63060897435897,1.2432104991032527,5401.421746253967,3297.2058643556584
676,4,"[53, 73, 2, 70, 80, 25, 67, 86, 7, 43]",53.645833333333336,1.344565198971675,5409.435302257538,576.2082170425255
677,1,"[40, 37, 4, 66, 57, 99, 49, 15, 56, 21]",49.719551282051285,1.5574867985187433,5417.2717461586,3402.990890697383
678,2,"[64, 19, 0, 60, 63, 89, 85, 16, 46, 59]",59.16466346153846,1.169805028499701,5425.221769332886,2784.716826998694
679,0,"[11, 72, 1, 68, 50, 69, 55, 6, 83, 42]",51.89302884615385,1.451770788584,5432.856600284576,3316.0365259184623
680,3,"[17, 48, 3, 93, 28, 91, 45, 27, 20, 65]",50.84134615384615,1.514893664763524,5440.22510933876,2563.396656460648
681,4,"[62, 12, 2, 92, 43, 86, 94, 51, 35, 76]",50.61097756410256,1.4770083289880018,5448.219206571579,591.6576978754474
682,1,"[99, 90, 4, 40, 37, 57, 15, 44, 56, 13]",49.30889423076923,1.5839678278336158,5456.386319160461,3425.997678059747
683,0,"[1, 29, 6, 98, 10, 50, 55, 42, 33, 72]",53.826121794871796,1.3517116216512828,5464.731425046921,3336.699170493712
684,2,"[59, 22, 0, 64, 85, 95, 18, 61, 19, 23]",54.2568108974359,1.3563756132737184,5472.238905906677,2804.0789514516614
685,3,"[27, 93, 3, 8, 74, 9, 45, 30, 91, 87]",54.05649038461539,1.3123614054459791,5479.909740924835,2578.821046933424
686,1,"[14, 44, 4, 5, 66, 79, 49, 57, 21, 31]",52.844551282051285,1.4041923315097125,5487.927715539932,3444.3890032029094
687,0,"[77, 33, 1, 6, 52, 55, 34, 58, 50, 68]",53.205128205128204,1.3890547431432283,5496.144778013229,3351.741372700842
688,2,"[36, 23, 0, 60, 97, 78, 61, 85, 95, 84]",55.09815705128205,1.343366564848484,5503.789138317108,2823.4410759046286
689,3,"[30, 3, 8, 81, 54, 27, 96, 65, 91, 9]",42.81850961538461,1.8423158954351375,5511.400163888931,2595.0221817482984
690,4,"[88, 92, 2, 70, 12, 94, 67, 76, 80, 75]",55.338541666666664,1.2484679864003108,5519.237676382065,607.1071787083694
691,0,"[1, 55, 6, 77, 69, 34, 58, 72, 83, 98]",50.260416666666664,1.4619148480586517,5527.44508433342,3372.4040172760915
692,1,"[57, 56, 4, 49, 31, 44, 21, 13, 26, 40]",53.11498397435897,1.4289870521961114,5535.554092884064,3467.3957905652737
693,2,"[60, 63, 0, 95, 41, 19, 36, 16, 23, 64]",54.11658653846154,1.357162927969908,5542.855337142944,2840.237029670463
694,3,"[20, 81, 3, 45, 93, 91, 47, 28, 17, 96]",53.53565705128205,1.3461824456850688,5550.76865696907,2612.085733225742
695,0,"[77, 32, 1, 98, 83, 42, 72, 29, 55, 58]",52.66426282051282,1.417759039463141,5558.460142612457,3393.066661851341
696,4,"[7, 75, 2, 88, 73, 86, 43, 76, 25, 53]",52.97475961538461,1.4274713962506025,5566.324278593063,621.5410451620602
697,1,"[4, 56, 5, 31, 79, 21, 49, 14, 71, 40]",49.87980769230769,1.5400037979468322,5573.836206674576,3490.402577927638
698,2,"[61, 60, 0, 63, 97, 84, 89, 78, 95, 19]",55.06810897435897,1.3159437699195666,5581.343761444092,2859.5991541234303
699,0,"[34, 77, 1, 33, 50, 52, 6, 42, 29, 11]",48.80809294871795,1.519045006006192,5589.275455236435,3411.897323414145
700,3,"[91, 74, 3, 54, 47, 38, 65, 81, 9, 48]",52.844551282051285,1.4072499015392401,5596.720199346542,2629.1492847031855
701,2,"[60, 95, 0, 89, 85, 84, 59, 16, 46, 24]",54.83774038461539,1.2924857307703068,5605.125915050507,2872.7257564013366
702,1,"[71, 49, 4, 40, 26, 66, 14, 99, 56, 79]",49.19871794871795,1.5847612374868147,5612.443297624588,3513.4093652900024
703,0,"[72, 50, 1, 33, 42, 34, 58, 6, 77, 29]",53.45552884615385,1.4188672609818287,5619.982315540314,3430.727984976949
704,3,"[30, 47, 3, 9, 8, 17, 38, 96, 65, 87]",50.48076923076923,1.5111179657471485,5627.767295837402,2646.212836180629
705,2,"[85, 78, 0, 60, 63, 61, 36, 46, 59, 19]",58.99439102564103,1.1789723917459831,5635.293989181519,2892.087880854304
706,4,"[67, 70, 2, 43, 88, 7, 25, 76, 73, 62]",56.06971153846154,1.2421854994235895,5643.2750725746155,636.032852713662
707,0,"[50, 32, 1, 55, 77, 52, 33, 42, 6, 11]",53.54567307692308,1.351192717368786,5651.40674328804,3449.5586465397528
708,1,"[5, 26, 4, 31, 21, 15, 71, 79, 49, 40]",55.83934294871795,1.3069249513821724,5659.376265764236,3536.4161526523667
709,2,"[0, 64, 16, 82, 61, 60, 22, 24, 18, 89]",50.46073717948718,1.4301194135959332,5666.884810209274,2911.450005307271
710,3,"[96, 74, 3, 65, 8, 30, 28, 81, 38, 9]",49.82972756410256,1.518684330659035,5674.690525531769,2662.4139709955034
711,0,"[33, 69, 1, 58, 42, 10, 32, 34, 55, 77]",51.50240384615385,1.4286751319200566,5682.457759380341,3468.3893081025567
712,4,"[94, 12, 2, 70, 75, 92, 53, 73, 67, 80]",57.98277243589744,1.214848280717165,5690.2205810546875,651.482333546584
713,1,"[99, 40, 4, 66, 26, 31, 49, 79, 15, 44]",54.186698717948715,1.374064856614822,5697.957825899124,3559.422940014731
714,2,"[95, 63, 0, 60, 23, 18, 16, 64, 59, 61]",50.92147435897436,1.4532291400126922,5705.421710968018,2930.8121297602383
715,0,"[72, 10, 1, 42, 33, 52, 83, 68, 6, 55]",49.108573717948715,1.5209245330248125,5713.303291082382,3487.2199696653606
716,3,"[9, 74, 3, 30, 47, 20, 38, 28, 81, 96]",50.18028846153846,1.4857852367254405,5720.567529439926,2679.477522472947
717,4,"[51, 35, 2, 73, 76, 86, 53, 25, 80, 70]",55.49879807692308,1.2772056116507604,5728.753871917725,665.9741410981858
718,0,"[34, 50, 1, 69, 58, 6, 11, 83, 52, 10]",53.68589743589744,1.3842229094260778,5736.478495121002,3502.2140975623875
719,1,"[90, 21, 4, 79, 37, 66, 5, 40, 13, 14]",57.23157051282051,1.2756863679641333,5744.473520278931,3582.4297273770953
720,2,"[78, 36, 0, 85, 46, 23, 59, 95, 61, 60]",60.42668269230769,1.1480347590568738,5751.932145357132,2950.1742542132056
721,3,"[20, 8, 3, 65, 9, 38, 45, 93, 47, 74]",52.834535256410255,1.4210035969049504,5759.42696762085,2696.5410739503905
722,0,"[83, 11, 1, 33, 55, 29, 52, 10, 42, 68]",49.869791666666664,1.4981920719146729,5767.143581867218,3521.0447591251914
723,1,"[66, 15, 4, 44, 49, 37, 56, 13, 26, 5]",55.21834935897436,1.355040383644593,5774.827091217041,3603.4588197456146
724,2,"[23, 63, 0, 85, 46, 84, 59, 39, 95, 16]",50.54086538461539,1.443045668112926,5782.785203933716,2963.300856491112
725,3,"[54, 47, 3, 28, 8, 65, 93, 48, 20, 45]",53.71594551282051,1.3858349476105127,5790.889060974121,2713.604625427834
726,0,"[55, 72, 1, 83, 6, 29, 50, 42, 32, 68]",50.100160256410255,1.5564361871817174,5798.553813934326,3539.8754206879953
727,1,"[14, 44, 4, 71, 26, 99, 40, 49, 15, 31]",50.24038461538461,1.6317936885051239,5806.4533767700195,3626.465607107979
728,2,"[85, 23, 0, 46, 41, 61, 84, 64, 18, 59]",58.89423076923077,1.211297285862458,5814.469327449799,2982.662980944079
729,3,"[65, 48, 3, 38, 45, 17, 9, 54, 87, 20]",50.290464743589745,1.595195661752652,5822.3982219696045,2729.667896566272
730,0,"[33, 83, 1, 29, 68, 77, 58, 69, 34, 32]",52.37379807692308,1.4901097844808529,5829.925868988037,3556.0382276397395
731,1,"[26, 15, 4, 99, 49, 66, 14, 37, 44, 5]",53.65584935897436,1.462853465324793,5838.277048587799,3647.2785210610114
732,2,"[61, 60, 0, 89, 85, 95, 19, 36, 41, 78]",53.90625,1.3357368401992016,5845.863119840622,3002.0251053970464
733,3,"[38, 9, 3, 20, 8, 65, 54, 47, 93, 28]",51.953125,1.4506942690947118,5853.370012283325,2746.7314480437153
734,0,"[1, 68, 6, 29, 83, 33, 32, 42, 52, 34]",47.03525641025641,1.618690855992146,5861.080953359604,3574.8688892025434
735,4,"[75, 12, 2, 35, 94, 86, 51, 88, 73, 53]",47.03525641025641,1.618690855992146,5868.8230073452,679.4009380333949
736,1,"[44, 66, 4, 21, 15, 71, 56, 37, 40, 57]",48.46754807692308,1.6473709314297407,5876.510981559753,3670.2853084233757
737,2,"[41, 23, 0, 82, 24, 78, 63, 61, 39, 18]",50.03004807692308,1.5420821446638842,5884.8015859127045,3021.3872298500137
738,0,"[33, 11, 1, 50, 29, 55, 68, 32, 98, 6]",54.216746794871796,1.3306374947230022,5892.2776827812195,3595.531533777793
739,3,"[65, 91, 3, 47, 96, 17, 38, 8, 45, 81]",53.21514423076923,1.3647478024164836,5900.040449857712,2763.794999521159
740,4,"[86, 94, 2, 80, 70, 43, 75, 73, 51, 62]",49.43910256410256,1.5434081034782605,5907.99116230011,693.8927455849968
741,1,"[49, 31, 4, 71, 21, 56, 40, 37, 79, 5]",53.48557692307692,1.3570079039304683,5915.564912080765,3693.29209578574
742,0,"[10, 68, 1, 72, 11, 69, 55, 33, 98, 6]",55.83934294871795,1.2775412018482502,5923.298950910568,3616.1941783530424
743,2,"[0, 61, 16, 39, 23, 59, 60, 97, 24, 64]",55.05809294871795,1.3470612275294769,5931.188560247421,3040.749354302981
744,3,"[27, 9, 3, 48, 30, 28, 87, 74, 81, 20]",46.86498397435897,1.5578835102228017,5939.263572216034,2779.219389993935
745,1,"[71, 31, 4, 14, 13, 21, 44, 40, 5, 66]",46.85496794871795,1.7144319995855675,5947.015595197678,3716.2988831481043
