epoch,selected_clients,accuracy,loss,run_time
56,"[15, 92, 38, 64, 39, 85, 52, 41, 51, 89]",76.49,0.6372331580519677,93.83785772323608
57,"[37, 70, 16, 24, 53, 85, 48, 86, 95, 22]",73.03,0.6624132511019707,95.42016911506653
58,"[78, 72, 38, 51, 70, 0, 36, 26, 55, 74]",74.43,0.6434652289748192,97.07024908065796
59,"[77, 83, 41, 59, 56, 86, 27, 65, 60, 94]",76.07,0.638995041847229,98.85724925994873
60,"[21, 84, 10, 36, 65, 81, 79, 42, 11, 96]",76.41,0.6228300434350967,100.61462354660034
61,"[30, 86, 39, 28, 25, 18, 3, 5, 31, 60]",75.95,0.6303703519701958,102.19166588783264
62,"[78, 98, 9, 58, 53, 80, 73, 24, 91, 89]",73.62,0.6481819167733193,103.75730895996094
63,"[49, 63, 51, 31, 18, 83, 88, 0, 96, 98]",75.37,0.6229151463508606,105.43744206428528
64,"[13, 99, 54, 28, 22, 89, 66, 59, 6, 71]",76.32,0.6264832773804665,106.80280351638794
65,"[31, 15, 58, 17, 59, 85, 67, 71, 76, 40]",75.82,0.6652559515833855,108.46354246139526
66,"[96, 56, 78, 92, 64, 54, 70, 57, 20, 95]",76.35,0.625369793176651,110.15102314949036
67,"[60, 57, 33, 96, 31, 81, 35, 98, 99, 66]",76.98,0.612173964381218,111.7129397392273
68,"[62, 80, 30, 35, 56, 9, 91, 36, 34, 42]",77.47,0.6124822455644607,113.19874119758606
69,"[40, 69, 10, 17, 19, 29, 49, 88, 90, 27]",77.82,0.5903712233901024,114.88306140899658
70,"[8, 53, 52, 42, 69, 59, 7, 26, 49, 98]",78.21,0.5785968664288521,116.55293488502502
71,"[74, 89, 2, 97, 73, 48, 61, 0, 45, 38]",74.73,0.6607760110497475,118.225172996521
72,"[96, 49, 53, 68, 95, 94, 69, 77, 28, 62]",77.49,0.6008863642811775,119.98379349708557
73,"[28, 34, 55, 62, 3, 49, 43, 85, 86, 51]",78.66,0.5835159784555435,121.4492723941803
74,"[92, 21, 59, 16, 79, 68, 3, 50, 75, 72]",76.67,0.6141482904553414,123.22502732276917
75,"[84, 3, 10, 82, 54, 17, 59, 23, 6, 33]",78.51,0.5729967668652535,124.97939324378967
76,"[48, 41, 27, 58, 43, 97, 35, 96, 53, 32]",78.56,0.5690023338794709,126.74263572692871
77,"[10, 60, 2, 95, 69, 6, 44, 28, 83, 8]",76.11,0.6139191231131553,128.30740022659302
78,"[99, 83, 5, 96, 3, 31, 25, 2, 79, 19]",75.11,0.6163545218110085,130.32494068145752
79,"[30, 16, 60, 85, 14, 72, 27, 59, 89, 32]",77.94,0.5852576312422753,132.36455607414246
80,"[98, 47, 21, 77, 95, 91, 14, 99, 20, 39]",75.99,0.5873882141709328,133.82426977157593
81,"[13, 74, 3, 39, 73, 86, 48, 50, 91, 25]",76.26,0.5924732768535614,135.20591259002686
82,"[9, 75, 88, 80, 31, 13, 89, 98, 38, 87]",78.67,0.5607628175616264,136.68120312690735
83,"[76, 15, 72, 5, 44, 68, 54, 84, 47, 8]",78.35,0.5709999036788941,138.46774196624756
84,"[64, 82, 43, 1, 53, 62, 13, 55, 46, 81]",77.42,0.5742804366350174,139.83684301376343
85,"[58, 90, 19, 55, 22, 93, 66, 83, 34, 78]",78.08,0.5811762064695358,141.38366961479187
86,"[68, 99, 61, 59, 55, 93, 75, 34, 41, 31]",76.47,0.6039583587646484,142.87919926643372
87,"[11, 35, 57, 31, 96, 59, 72, 78, 85, 48]",79.72,0.5450732558965683,144.74859976768494
88,"[43, 3, 63, 41, 23, 62, 27, 45, 33, 35]",79.35,0.5490481698513031,146.42031383514404
89,"[76, 89, 35, 71, 1, 66, 24, 10, 30, 92]",79.65,0.5381417798995972,148.21287965774536
90,"[52, 62, 71, 97, 30, 88, 60, 82, 91, 57]",78.44,0.5650951564311981,149.75540113449097
91,"[2, 11, 37, 28, 51, 88, 31, 39, 84, 74]",71.45,0.722553129196167,151.51490592956543
92,"[47, 60, 70, 67, 44, 54, 95, 42, 45, 89]",79.25,0.5508834427595138,152.9897005558014
93,"[58, 34, 39, 32, 29, 15, 92, 24, 40, 95]",78.53,0.5582624843716621,154.6960916519165
94,"[68, 97, 88, 23, 24, 27, 94, 61, 35, 92]",79.19,0.5414969766139984,156.54435086250305
95,"[75, 97, 67, 76, 36, 12, 24, 37, 29, 46]",75.04,0.621454296708107,158.11001563072205
96,"[22, 38, 1, 90, 68, 16, 35, 5, 6, 70]",79.19,0.5516641637682915,159.6794035434723
97,"[37, 89, 16, 81, 96, 62, 13, 1, 73, 36]",78.33,0.5579582187533378,161.18658471107483
98,"[60, 61, 56, 43, 23, 6, 32, 14, 8, 51]",79.17,0.5537041437625885,162.94886255264282
99,"[62, 9, 73, 80, 87, 6, 19, 72, 38, 10]",77.55,0.5649490410089493,164.61294770240784
100,"[31, 15, 71, 97, 53, 77, 76, 79, 28, 99]",78.46,0.5577985107898712,166.19292187690735
101,"[66, 48, 57, 56, 38, 75, 54, 39, 72, 79]",79.23,0.543349646627903,167.95489048957825
102,"[7, 78, 94, 12, 97, 26, 80, 27, 33, 84]",78.1,0.5887168249487877,169.69570350646973
103,"[10, 20, 30, 22, 70, 9, 0, 52, 57, 88]",78.39,0.5623385262489319,171.3407838344574
104,"[76, 60, 37, 4, 29, 36, 90, 89, 58, 9]",79.39,0.5256981146335602,173.0212755203247
105,"[87, 29, 33, 80, 75, 84, 25, 54, 14, 69]",79.09,0.5420692741870881,174.69437766075134
106,"[28, 82, 19, 34, 18, 9, 7, 21, 39, 76]",80.61,0.5131642434000969,176.35986042022705
107,"[95, 72, 36, 56, 15, 59, 88, 38, 89, 51]",80.62,0.5184638577699662,178.13265681266785
108,"[34, 64, 69, 63, 56, 10, 76, 5, 55, 94]",79.83,0.5245850506424904,179.79248309135437
109,"[41, 77, 32, 3, 11, 29, 86, 73, 75, 2]",76.25,0.5806382173299789,181.48304796218872
110,"[97, 86, 34, 73, 5, 96, 22, 60, 66, 83]",81.62,0.4993544092774391,183.16331028938293
111,"[56, 35, 23, 74, 55, 81, 62, 11, 60, 44]",79.96,0.5123066106438636,184.95328307151794
112,"[52, 42, 41, 85, 13, 20, 88, 63, 36, 84]",79.24,0.5394812601804734,186.3894248008728
113,"[51, 97, 70, 4, 58, 11, 40, 32, 41, 14]",81.63,0.5054000499844551,188.06735920906067
114,"[98, 51, 65, 0, 84, 69, 59, 52, 6, 24]",80.02,0.5211154237389565,189.81674551963806
115,"[66, 46, 79, 96, 63, 80, 56, 97, 6, 26]",79.28,0.5405714449286461,191.39615869522095
116,"[34, 70, 16, 36, 56, 89, 62, 15, 3, 80]",80.03,0.5168961334228516,192.87267899513245
117,"[77, 30, 90, 20, 39, 70, 1, 52, 11, 28]",76.8,0.5895898216962814,194.45903849601746
118,"[14, 59, 15, 82, 19, 63, 91, 37, 65, 90]",80.75,0.5084545621275902,196.20752930641174
119,"[34, 53, 61, 60, 31, 58, 70, 18, 49, 24]",80.7,0.5095306318998337,197.99951338768005
120,"[76, 65, 95, 17, 8, 35, 98, 53, 43, 64]",80.83,0.5163038146495819,199.3783836364746
121,"[34, 0, 36, 92, 38, 75, 74, 84, 62, 19]",81.26,0.5052498716115952,200.94037055969238
122,"[57, 68, 61, 44, 42, 70, 97, 69, 48, 58]",81.63,0.48881238132715227,202.6313509941101
123,"[41, 24, 89, 30, 73, 49, 29, 99, 52, 5]",79.1,0.5271083566546441,204.39663076400757
124,"[40, 95, 60, 90, 48, 49, 84, 83, 19, 63]",79.53,0.5276069489121437,205.96887040138245
125,"[4, 16, 64, 75, 42, 12, 56, 67, 58, 1]",79.81,0.5296656647324562,207.54513311386108
126,"[92, 18, 52, 83, 19, 9, 60, 33, 43, 79]",82.02,0.48347257435321805,209.40225553512573
127,"[88, 50, 83, 10, 42, 86, 68, 48, 40, 80]",82.67,0.4856250086426735,210.75292086601257
128,"[91, 97, 62, 69, 4, 79, 8, 30, 80, 87]",81.91,0.49478297531604765,212.3615415096283
129,"[36, 29, 95, 11, 55, 12, 97, 81, 90, 56]",81.62,0.4871872365474701,214.03311133384705
130,"[21, 88, 38, 3, 5, 41, 7, 37, 45, 47]",82.25,0.4838651087880135,215.71470761299133
131,"[55, 18, 31, 67, 52, 72, 87, 23, 21, 22]",82.01,0.47827023357152937,217.56059670448303
132,"[10, 78, 48, 79, 87, 30, 63, 74, 18, 29]",81.65,0.4958985623717308,219.04140377044678
133,"[59, 81, 32, 58, 85, 1, 36, 86, 69, 20]",80.37,0.5054699203372002,220.66702961921692
134,"[9, 56, 44, 75, 38, 81, 54, 88, 32, 58]",81.26,0.48821015685796737,222.4289710521698
135,"[38, 25, 49, 61, 13, 30, 48, 73, 45, 37]",78.58,0.5480178701877594,224.00190377235413
136,"[89, 37, 2, 84, 50, 35, 1, 72, 87, 99]",75.79,0.5827467480301857,225.9150834083557
137,"[95, 6, 77, 63, 36, 99, 29, 45, 28, 81]",77.1,0.5424165880680084,227.27500367164612
138,"[24, 79, 32, 86, 96, 92, 98, 84, 87, 17]",82.49,0.4766962891817093,229.13484692573547
139,"[80, 12, 82, 5, 39, 56, 4, 74, 46, 93]",82.21,0.4739148771762848,230.81663966178894
140,"[16, 11, 37, 41, 95, 53, 22, 25, 69, 46]",82.26,0.48296467036008833,232.19682264328003
141,"[67, 64, 34, 21, 32, 61, 37, 95, 43, 14]",83.01,0.4690487262606621,233.4997353553772
142,"[59, 9, 18, 96, 28, 86, 92, 50, 71, 46]",81.65,0.4789790144562721,234.95336604118347
