epoch,selected_clients,accuracy,loss,run_time
47,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",65.3,1.0266950970888138,1668.9190073013306
48,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",65.26,1.0560271346569061,1706.8207716941833
49,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",64.69,1.1004878002405167,1745.1515901088715
50,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",65.28,1.0222525370121003,1776.5387978553772
51,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",65.33,1.0649049764871596,1814.3365800380707
52,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",65.47,1.024400468468666,1845.8186628818512
53,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",65.97,1.0156222742795944,1875.469041109085
54,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",66.47,1.0145200484991073,1913.3877391815186
55,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",66.14,1.053424072265625,1950.8705432415009
56,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",65.43,1.0655019545555116,1987.8001382350922
57,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",66.82,1.002505384683609,2024.4395711421967
58,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",66.13,1.0487342810630798,2061.6401946544647
59,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",66.44,1.007510906457901,2098.1470720767975
60,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",66.41,1.043242495059967,2135.4200081825256
61,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",66.68,1.0093659520149232,2166.394433736801
62,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",67.26,0.9552670639753341,2205.8890478610992
63,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.03,1.007559146285057,2243.025512456894
64,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",67.92,0.957350662946701,2279.830462217331
65,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",66.99,0.969897813796997,2311.742194414139
66,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.56,1.0044707411527634,2348.9527344703674
67,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",67.9,0.9551321351528168,2387.02575135231
68,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.27,1.0077773880958558,2424.860677242279
69,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",67.33,0.9865094608068466,2455.446543455124
70,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",68.1,0.9733579301834107,2486.3313553333282
71,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.5,0.9817188876867294,2523.7554302215576
72,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",67.93,0.9740446233749389,2555.9411346912384
73,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.99,0.9889871287345886,2593.400560617447
74,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.55,1.0260030925273895,2631.2632200717926
75,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",67.94,0.9952526634931564,2662.2381629943848
76,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.78,1.0087326234579086,2699.1546292304993
77,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.36,1.0337830275297164,2736.525566101074
78,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",68.47,0.9719445484876633,2772.765023946762
79,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",68.86,0.9238933384418487,2810.557261943817
80,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.66,0.9892039227485657,2845.154723882675
81,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.84,1.022809790968895,2881.4203584194183
82,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",68.38,0.9900377470254899,2906.8341381549835
83,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.29,1.0287128353118897,2943.0625813007355
84,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",68.47,0.9660527020692825,2973.531380176544
85,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.5,1.0118126887083054,3010.6132633686066
86,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",67.97,1.0476512604951858,3047.4087665081024
