client_id,group_id,time,data_num,label0,label1,label2,label3,label4,label5,label6,label7,label8,label9
0,4,9.23,244.0,0.9713114754098361,0.0,0.00819672131147541,0.0,0.0,0.004098360655737705,0.0,0.004098360655737705,0.012295081967213115,0.0
1,2,1.69,767.0,0.01694915254237288,0.04563233376792699,0.0,0.7092568448500652,0.0,0.0,0.06910039113428944,0.0,0.1590612777053455,0.0
2,0,2.97,723.0,0.0027662517289073307,0.04149377593360996,0.0,0.8049792531120332,0.07468879668049792,0.004149377593360996,0.008298755186721992,0.0,0.0636237897648686,0.0
3,6,10.1,433.0,0.018475750577367205,0.0,0.9630484988452656,0.0,0.0,0.0,0.018475750577367205,0.0,0.0,0.0
4,4,7.56,342.0,0.0,0.0,0.0,0.0029239766081871343,0.09064327485380116,0.0,0.9064327485380117,0.0,0.0,0.0
5,2,2.36,935.0,0.0,0.0,0.5700534759358289,0.0,0.0,0.12299465240641712,0.12299465240641712,0.0021390374331550803,0.0010695187165775401,0.18074866310160428
6,0,3.17,750.0,0.0,0.0,0.0,0.0,0.5493333333333333,0.084,0.13466666666666666,0.0,0.22533333333333333,0.006666666666666667
7,5,7.4,506.0,0.0,0.02766798418972332,0.14624505928853754,0.0,0.03557312252964427,0.48616600790513836,0.0,0.011857707509881422,0.25889328063241107,0.03359683794466403
8,2,1.75,809.0,0.04573547589616811,0.20024721878862795,0.0,0.0,0.0,0.0,0.006180469715698393,0.7379480840543882,0.009888751545117428,0.0
9,1,3.82,466.0,0.002145922746781116,0.0,0.0,0.0,0.24034334763948498,0.002145922746781116,0.0,0.7553648068669528,0.0,0.0
10,7,7.91,411.0,0.3357664233576642,0.0024330900243309003,0.0,0.5450121654501217,0.0,0.0024330900243309003,0.019464720194647202,0.019464720194647202,0.021897810218978103,0.0535279805352798
11,4,8.45,580.0,0.0,0.0,0.0034482758620689655,0.02586206896551724,0.0,0.0,0.0,0.9706896551724138,0.0,0.0
12,4,7.22,1422.0,0.0,0.0007032348804500703,0.0,0.16244725738396623,0.12658227848101267,0.18706047819971872,0.4057665260196906,0.0007032348804500703,0.11673699015471167,0.0
13,1,3.7,420.0,0.01904761904761905,0.0,0.0,0.5523809523809524,0.0,0.002380952380952381,0.0,0.0,0.0,0.4261904761904762
14,7,8.7,187.0,0.6631016042780749,0.0,0.0,0.3155080213903743,0.0,0.0,0.0213903743315508,0.0,0.0,0.0
15,1,3.86,364.0,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972527472527473
16,6,4.54,712.0,0.13202247191011235,0.0,0.0,0.046348314606741575,0.0,0.026685393258426966,0.2893258426966292,0.0,0.4691011235955056,0.03651685393258427
17,5,9.3,1705.0,0.0005865102639296188,0.16011730205278593,0.05102639296187683,0.0005865102639296188,0.2873900293255132,0.0005865102639296188,0.0005865102639296188,0.20410557184750733,0.2920821114369501,0.002932551319648094
18,4,7.53,274.0,0.0,0.0,0.7664233576642335,0.010948905109489052,0.010948905109489052,0.0,0.0,0.0,0.0,0.2116788321167883
19,7,9.94,702.0,0.0014245014245014246,0.011396011396011397,0.002849002849002849,0.0,0.2264957264957265,0.6837606837606838,0.011396011396011397,0.0,0.014245014245014245,0.04843304843304843
20,4,7.48,460.0,0.0,0.004347826086956522,0.6739130434782609,0.2956521739130435,0.0,0.0,0.0,0.021739130434782608,0.004347826086956522,0.0
21,6,7.22,82.0,0.0,0.32926829268292684,0.0,0.07317073170731707,0.4634146341463415,0.0,0.012195121951219513,0.08536585365853659,0.0,0.036585365853658534
22,0,2.79,484.0,0.0,0.871900826446281,0.012396694214876033,0.0,0.02066115702479339,0.04338842975206612,0.002066115702479339,0.0,0.0,0.049586776859504134
23,4,6.1,426.0,0.0,0.011737089201877934,0.0,0.19953051643192488,0.431924882629108,0.0,0.009389671361502348,0.0,0.023474178403755867,0.323943661971831
24,1,4.49,289.0,0.006920415224913495,0.0034602076124567475,0.0034602076124567475,0.010380622837370242,0.0034602076124567475,0.05190311418685121,0.0034602076124567475,0.8166089965397924,0.0034602076124567475,0.09688581314878893
25,1,3.57,933.0,0.0,0.0,0.0,0.0,0.2947481243301179,0.3322615219721329,0.3612004287245445,0.011789924973204717,0.0,0.0
26,3,11.13,1635.0,0.010397553516819572,0.017737003058103974,0.27155963302752295,0.3651376146788991,0.004892966360856269,0.0006116207951070336,0.015902140672782873,0.0012232415902140672,0.0,0.3125382262996942
27,5,4.92,1382.0,0.053545586107091175,0.0,0.4204052098408104,0.007959479015918957,0.0,0.0,0.22575976845151954,0.11794500723589002,0.1736613603473227,0.000723589001447178
28,3,11.34,57.0,0.0,0.24561403508771928,0.0,0.03508771929824561,0.0,0.6842105263157895,0.03508771929824561,0.0,0.0,0.0
29,4,8.32,599.0,0.993322203672788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00667779632721202
30,7,9.18,218.0,0.01834862385321101,0.3440366972477064,0.0,0.13761467889908258,0.1926605504587156,0.03211009174311927,0.0,0.0,0.27522935779816515,0.0
31,4,7.3,810.0,0.0,0.7197530864197531,0.0,0.0024691358024691358,0.12098765432098765,0.0,0.0012345679012345679,0.0,0.0,0.15555555555555556
32,5,8.65,71.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.43661971830985913,0.0,0.5492957746478874,0.0
33,5,6.05,353.0,0.0028328611898017,0.10764872521246459,0.0028328611898017,0.0,0.8413597733711048,0.0226628895184136,0.0,0.0,0.0169971671388102,0.0056657223796034
34,0,2.63,594.0,0.08080808080808081,0.0,0.0,0.0016835016835016834,0.11616161616161616,0.0,0.0,0.0,0.020202020202020204,0.7811447811447811
35,6,8.45,985.0,0.0,0.6081218274111675,0.22741116751269036,0.0,0.09746192893401015,0.0,0.003045685279187817,0.0,0.06395939086294417,0.0
36,1,4.32,697.0,0.0,0.0,0.7374461979913917,0.25538020086083213,0.0,0.0,0.0,0.0,0.0,0.007173601147776184
37,2,2.03,1475.0,0.0,0.005423728813559322,0.0,0.0,0.26101694915254237,0.24813559322033898,0.2888135593220339,0.0,0.0,0.19661016949152543
38,5,7.72,1225.0,0.3224489795918367,0.0,0.0008163265306122449,0.16,0.0,0.009795918367346938,0.22122448979591836,0.0,0.0,0.2857142857142857
39,0,2.81,375.0,0.0,0.0,0.8586666666666667,0.0026666666666666666,0.0,0.0,0.136,0.0026666666666666666,0.0,0.0
40,7,10.93,756.0,0.07936507936507936,0.0,0.22883597883597884,0.12301587301587301,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0,0.4351851851851852,0.12962962962962962
41,3,11.19,357.0,0.0,0.0196078431372549,0.0056022408963585435,0.0,0.0028011204481792717,0.0,0.6834733893557423,0.2773109243697479,0.0,0.011204481792717087
42,3,11.18,632.0,0.0,0.061708860759493674,0.0,0.0,0.0031645569620253164,0.08227848101265822,0.40189873417721517,0.4509493670886076,0.0,0.0
43,5,4.93,773.0,0.0,0.685640362225097,0.015523932729624839,0.21216041397153945,0.0,0.0,0.0,0.08667529107373868,0.0,0.0
44,2,2.14,816.0,0.0,0.4632352941176471,0.028186274509803922,0.0,0.0,0.0,0.0,0.0,0.5073529411764706,0.0012254901960784314
45,3,11.71,552.0,0.10144927536231885,0.0,0.0,0.0,0.2826086956521739,0.0,0.043478260869565216,0.2971014492753623,0.2753623188405797,0.0
46,5,5.68,348.0,0.8448275862068966,0.0028735632183908046,0.0,0.0,0.0,0.06321839080459771,0.0,0.020114942528735632,0.03735632183908046,0.031609195402298854
47,7,10.86,844.0,0.5971563981042654,0.0,0.0071090047393364926,0.2914691943127962,0.0,0.08649289099526067,0.0,0.0,0.017772511848341232,0.0
48,3,12.1,468.0,0.0,0.053418803418803416,0.14316239316239315,0.0,0.44017094017094016,0.002136752136752137,0.00641025641025641,0.07905982905982906,0.27564102564102566,0.0
49,3,10.58,323.0,0.0,0.0,0.0,0.0030959752321981426,0.7306501547987616,0.006191950464396285,0.11145510835913312,0.0,0.14860681114551083,0.0
50,1,3.62,895.0,0.5865921787709497,0.34972067039106147,0.0,0.0,0.0,0.0,0.06368715083798883,0.0,0.0,0.0
51,5,5.32,138.0,0.7246376811594203,0.0,0.0,0.028985507246376812,0.0,0.0,0.10869565217391304,0.0,0.007246376811594203,0.13043478260869565
52,6,10.11,608.0,0.013157894736842105,0.2565789473684211,0.0,0.42598684210526316,0.0,0.0,0.23684210526315788,0.003289473684210526,0.0,0.06414473684210527
53,1,4.15,792.0,0.04671717171717172,0.3446969696969697,0.0,0.2361111111111111,0.1856060606060606,0.18686868686868688,0.0,0.0,0.0,0.0
54,0,2.58,462.0,0.0,0.13852813852813853,0.0,0.0,0.08225108225108226,0.670995670995671,0.008658008658008658,0.030303030303030304,0.06926406926406926,0.0
55,5,6.9,841.0,0.0,0.3376932223543401,0.06064209274673008,0.0023781212841854932,0.034482758620689655,0.28656361474435194,0.0023781212841854932,0.13198573127229488,0.0,0.14387633769322236
56,3,11.1,690.0,0.0,0.002898550724637681,0.0014492753623188406,0.0,0.0,0.5130434782608696,0.017391304347826087,0.002898550724637681,0.4623188405797101,0.0
57,7,8.42,56.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,0.5,0.4642857142857143,0.0
58,6,8.19,36.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.7222222222222222,0.19444444444444445,0.0,0.0,0.0
59,2,2.29,72.0,0.5555555555555556,0.18055555555555555,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0
60,7,7.72,749.0,0.01602136181575434,0.0,0.0,0.050734312416555405,0.369826435246996,0.04806408544726302,0.0,0.4819759679572764,0.0,0.03337783711615487
61,3,11.29,214.0,0.0,0.014018691588785047,0.0,0.0,0.32710280373831774,0.6542056074766355,0.0,0.004672897196261682,0.0,0.0
62,2,2.31,294.0,0.0,0.003401360544217687,0.1292517006802721,0.0,0.0,0.2585034013605442,0.0,0.0,0.1360544217687075,0.47278911564625853
63,4,6.58,491.0,0.0,0.0,0.0,0.3319755600814664,0.0,0.0,0.0,0.24439918533604887,0.002036659877800407,0.4215885947046843
64,3,11.38,571.0,0.9211908931698775,0.0,0.0,0.0,0.0,0.0,0.06129597197898424,0.017513134851138354,0.0,0.0
65,6,8.35,126.0,0.0,0.0,0.007936507936507936,0.5873015873015873,0.0,0.1349206349206349,0.20634920634920634,0.06349206349206349,0.0,0.0
66,7,9.03,597.0,0.0,0.1490787269681742,0.847571189279732,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0016750418760469012
67,4,8.6,566.0,0.0017667844522968198,0.0017667844522968198,0.0,0.038869257950530034,0.0017667844522968198,0.0017667844522968198,0.04946996466431095,0.0017667844522968198,0.901060070671378,0.0017667844522968198
68,7,6.87,135.0,0.15555555555555556,0.0,0.06666666666666667,0.0,0.0,0.6814814814814815,0.0962962962962963,0.0,0.0,0.0
69,1,3.78,695.0,0.03884892086330935,0.008633093525179856,0.1223021582733813,0.0,0.0920863309352518,0.0014388489208633094,0.28776978417266186,0.0,0.4489208633093525,0.0
70,6,8.94,968.0,0.24070247933884298,0.0,0.0,0.4493801652892562,0.05991735537190083,0.0010330578512396695,0.0,0.18388429752066116,0.0,0.06508264462809918
71,3,11.09,820.0,0.0,0.5853658536585366,0.1048780487804878,0.0,0.19146341463414634,0.015853658536585366,0.0,0.0,0.0,0.1024390243902439
72,3,10.78,56.0,0.0,0.8571428571428571,0.0,0.0,0.08928571428571429,0.017857142857142856,0.03571428571428571,0.0,0.0,0.0
73,7,10.55,919.0,0.0,0.3025027203482046,0.0,0.0,0.01632208922742111,0.0,0.3373231773667029,0.3340587595212187,0.009793253536452665,0.0
74,6,6.06,245.0,0.0,0.14285714285714285,0.0,0.0,0.036734693877551024,0.0,0.0,0.7918367346938775,0.02857142857142857,0.0
75,4,6.71,733.0,0.021828103683492497,0.021828103683492497,0.7339699863574352,0.0,0.2155525238744884,0.0,0.0,0.002728512960436562,0.004092769440654843,0.0
76,5,8.83,1008.0,0.000992063492063492,0.0,0.003968253968253968,0.0,0.008928571428571428,0.44642857142857145,0.5396825396825397,0.0,0.0,0.0
77,7,8.59,1690.0,0.0,0.0,0.06035502958579882,0.0,0.27514792899408286,0.0,0.3165680473372781,0.0,0.0,0.3479289940828402
78,5,8.12,788.0,0.0012690355329949238,0.0,0.3426395939086294,0.618020304568528,0.03680203045685279,0.0,0.0,0.0,0.0012690355329949238,0.0
79,3,10.63,617.0,0.03079416531604538,0.06158833063209076,0.0,0.0,0.0032414910858995136,0.0016207455429497568,0.0,0.4700162074554295,0.3063209076175041,0.12641815235008103
80,6,10.04,738.0,0.0,0.09620596205962059,0.0013550135501355014,0.0,0.24661246612466126,0.056910569105691054,0.12330623306233063,0.0,0.0,0.47560975609756095
81,6,5.46,122.0,0.0,0.2540983606557377,0.02459016393442623,0.680327868852459,0.0,0.0,0.0,0.0,0.0,0.040983606557377046
